decision,notes,tag,story_id,story_url,hebrew_extract,why_suggested,edition,confidence
confirm,,practice:storytelling,Sipurei-Zadikim_0013,https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0013,ויעשו כן ויהי כאשר באו סמוך ל לובלין ויצאו לקראתו לקרתו המון רב ויקבלו אותו בשמחה רבה ובכבוד גדול ויהי ביום השבת אחר הדרשה בסעודה…,The story depicts the new Rabbi of Lublin telling a story (ma'aseh) about the hidden Tzaddik (the tailor) to the community during a Sabbath meal.,Sipurei-Zadikim,high
confirm,,practice:ritual_slaughtering,Khal-Hasidim_0014,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0014,"והמ""מ דק""ק הנ""ל היה מפורסם ושמו ר׳ אברהם פודליסקער צדיק גדול ומפורסם פ״א לא היטב בעיניהם שום סכין לשחיטה ושלחו אחר כמה שוחטים…",Shechita depicted: knife inspection / learning shechita / slaughtering.,Khal-Hasidim,high
confirm,,practice:ritual_slaughtering,Shivhei-Habesht_0172,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0172,"שמעתי מהרב דקהלתינו ז""ל כשהיה כשה ה הבעש״ט אצל הדירזאווצס דק""ק סלוצק אשר שם הא' ר׳ ושם השני ר׳ גדליה ושם אשת ר׳ טובעלע והיא…",Shechita depicted: knife inspection / learning shechita / slaughtering.,Shivhei-Habesht,high
confirm,,practice:ritual_slaughtering,Khal-Hasidim_0124,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0124,ויאמר לו הבעש״ט אנכי אעשה כדבריך ואסע עמך אך זאת תדע כי לא אטעום על הסעודה מבשר הזבח אולם כאשר יראה לי השוחט סכינו אז אטעום.,Shechita depicted: knife inspection / learning shechita / slaughtering.,Khal-Hasidim,high
confirm,,practice:ritual_slaughtering,Khal-Hasidim_0062,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0062,"ו הבעש""ט נתאכסן אצל ר' שמואל ותיכף צוה שיראו לו הסכין מהשו""ב ולאשר חרה מאוד להשוחט כי ראה את סכינו עשה דבר מבהיל מאוד כי העמיד…",Shechita depicted: knife inspection / learning shechita / slaughtering.,Khal-Hasidim,high
confirm,,practice:ritual_slaughtering,Adat-Zadikim_0010,https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0010,ו הבעש״ט נתאכסן אצל ר' שמואל ותיכף צוה שיראו לו הסכין מהשו״ב ולאשר חרה מאוד להשוחט כי ראה את סכינו עשה דבר מבהיל מאוד כי העמיד…,The story's plot centers on the Baal Shem Tov inspecting a slaughterer's knife and identifying meat as non-kosher (nevelah) due to improper ritual slaughter.,Adat-Zadikim,high
confirm,,practice:ritual_slaughtering,Sipurei-Zadikim_0007,https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0007,וע״כ למד את עצמו מלאכת השחיטה ובמשך שלשה חדשים למד השחזת הסכין כאומן נפלא ובהדינים היה בקי מאוד אבל לא רצה להיות שוחט ובודק באחת…,"The story explicitly describes the protagonist learning ritual slaughter, sharpening knives, working as a shochet for eighteen months, and an incident involving a professional examination of his slaughtering knife.",Sipurei-Zadikim,high
confirm,,practice:ritual_slaughtering,Khal-Hasidim_0204,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0204,"וע""כ למד את עצמו מלאכת השחיטה ובמשך שלשה חדשים למד השחזת הסכין כאומן נפלא ובדינים היה בקי מאוד אבל לא רצה להיות שוחט ובודק באחת…","The story explicitly describes the Shpoler Zeide's training and service as a shochet, including details on knife sharpening and the corruption of the state's slaughter inspectors.",Khal-Hasidim,high
confirm,,practice:ritual_slaughtering,Mifalot-HaZadikim_0007,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0007,מעשה מהרב הצדיק הגאון אמיתי הקדוש ר׳ מרדכי הנקרא ר׳ מאטילע מ טשארנאביל מעשה בעיר אבאחאוו הסמוך לעיר וואסילקיוב היה שם איש א׳ אב…,Shechita depicted: knife inspection / learning shechita / slaughtering.,Mifalot-HaZadikim,high
confirm,,practice:ritual_slaughtering,Khal-Hasidim_0021,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0021,"שמעתי מהרב ר׳ גדלי׳ איך שהרב הקדוש והטהור מוה' דוד מ""מ דק""ק קאלימיי' נסע אחר מעות חנוכה ותעה בדרך ובא לבית הבעש״ט לע""ע והוא ישב…",The story explicitly mentions the Baal Shem Tov slaughtering a bird and Rabbi David inspecting the slaughtering knife to ensure its kashrut.,Khal-Hasidim,high
confirm,,practice:ritual_slaughtering,Shivhei-Habesht_0012,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0012,"שמעתי מהרב ר׳ גדלי׳ גם מחמי מעשה שהי׳ ר׳ דוד מ״מ דק""ק קאלי מיי' קאלימיי' נסע אחר מעות חנוכה ותעה בדרך ובא לבית הבעש״ט לעה""נ…",The story explicitly mentions the slaughtering of a bird and the inspection of the slaughtering knife (shechita) for kashrut purposes.,Shivhei-Habesht,high
confirm,,practice:ritual_slaughtering,Shivhei-Habesht_0010,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0010,"שמעתי מפיר׳ מפי ר' check if sic גדליהו הנ""ל פ""א לא הי' לו מצות ולא בשר על פסח וחבש את חמורו בעגלה ונסע לדרכו לכפרים ושחט בכפרים…",Shechita depicted: knife inspection / learning shechita / slaughtering.,Shivhei-Habesht,high
confirm,,practice:ritual_slaughtering,Mifalot-HaZadikim_0046,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0046,וגם האברך הנ״ל שמר א״ע אף מספק ספיקא דמאכלות אסורות היינו שלא אכל מבהמה שהורה בה חכם או שהיה בה סורכא ושחק ורגז עליו חמיו הנ״ל…,"The story explicitly discusses stringencies regarding the kashrut of meat following ritual slaughter, specifically lung adhesions (sircha) and their classification as treifa.",Mifalot-HaZadikim,high
confirm,,practice:ritual_slaughtering,Shivhei-Habesht_0139,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0139,"שמעתי מהרב דקהלתינו ששלח הבעש״ט להרב דק""ק ביטשוב שהשוחט שלו מן כת ש""ץ ימ""ש והוא מאכילו טריפות כי לאחר שמראה לו הסכין מכה בסכין על…",The story centers on the validity of a ritual slaughterer (shochet) and his deliberate sabotaging of the slaughtering knife.,Shivhei-Habesht,high
confirm,,practice:ritual_slaughtering,Shivhei-Habesht_0140,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0140,"מעשה שבא ר' דוד פורקעס עם הבעש״ט לק""ק קאשטאנטין וצוה הבעש״ט שיבא השוחט להראות לו הסכין ולא בא תיכף ועמד הבעש״ט להתפלל ובא השוחט…","The story explicitly features a ritual slaughterer (shochet), the inspection of his knife, and the act of slaughtering poultry.",Shivhei-Habesht,high
confirm,,practice:ritual_slaughtering,Khal-Hasidim_0019,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0019,"שמעתי מפי ר' גדליה הנ""ל פ""א לא היה לו מצות ולא בשר על פסח וחבש את חמורו בעגלה ונסע לדרכו לכפרים ושחט בכפרים והביא קמח ובשר על פסח…",The story explicitly mentions the protagonist traveling to villages to perform ritual slaughtering (ושחט) and checking his slaughtering knife (ובדק הסכין).,Khal-Hasidim,high
confirm,,practice:ritual_slaughtering,Khal-Hasidim_0090,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0090,"שמעתי מהרב דקהלתינו ששלח הבעש״ט ל הרב דק""ק ביטשוב שהשוחט שלו מן כת ש""ץ ימ""ש והוא מאכיל טריפות כי לאחר שמראה לו הסכין מכה בסכין על…","The story explicitly describes a ritual slaughterer (shochet), the inspection of the slaughtering knife, and the kashrut of the meat.",Khal-Hasidim,high
confirm,,practice:tvilah,Shivhei-Habesht_0034,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0034,"שמעתי מהרב דק""ק דראזניץ שהיה אב""ד בק""ק פאוולויץ המעשה איך נתקרב הרב המגיד הגדול ל הבעש״ט המגיד צום ז' או ח' פעמים משבת לשבת…",Besht went to the mikveh three times (הלך שלשה פעמים למקוה).,Shivhei-Habesht,medium
confirm,,practice:tvilah,Khal-Hasidim_0202,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0202,בערב חג הקדוש הלך הרב הצדיק למרחץ וטבל א״ע וישב לבית המדרש ללמוד תורה ויהי שם כל היום והחסיד הגביר הכין יין טוב לארבע כוסות גם…,Went to the bathhouse and immersed himself before Pesach (למרחץ וטבל א״ע).,Khal-Hasidim,high
confirm,,practice:tvilah,Shivhei-Habesht_0005B,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0005B,"אח״כ קבע דירתו בק""ק טלוסט והי׳ שם ג״כ מלמד ולא היה ביכולתו לעשות לו מנין בביתו וקיבץ אצלו אנשים והתפלל עמהם והיה לבוש רק בטוזליק…",Parallel; habitual pre-prayer immersion.,Shivhei-Habesht,high
confirm,,practice:tvilah,Khal-Hasidim_0082,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0082,"מעשה עלילה דק""ק פאווליטש וברח הרב דק""ק קארושטיסאב הנקרא בשמו רבי דוד ורצה לברוח עד מדינות וואלחאי כי כל האנשים חשובים אשר…",Went to the mikveh and wept before Mincha (הלך למקוה ובכה).,Khal-Hasidim,medium
confirm,,practice:tvilah,Khal-Hasidim_0140,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0140,"ומ הרב דק""ק דראזינץ שהיה אב""ד בק""ק פאוולויץ שמעתי המעשה איך נתקרב הרב המגיד הגדול ל הבעש""ט המגיד צם ז׳ או ח' פעמים משבת לשבת…",Parallel: Besht went to the mikveh three times.,Khal-Hasidim,medium
confirm,,practice:tvilah,Khal-Hasidim_0009,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0009,"אח""כ קבע דירתו בק""ק טלוסט והיה שם ג""כ מלמד ולא היה ביכלתו לעשות מנין בביתו וקיבץ אצלו אנשים והתפלל עמהם והיה לבוש רק בטוזליק של…",Regularly went to the mikveh before prayer even in winter (קודם התפלה למקוה אפילו בתקופת טבת).,Khal-Hasidim,high
confirm,,practice:tvilah,Shivhei-Habesht_0097,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0097,"מעשה עלילה דק""ק פאווליטש וברח הרב דק""ק קארושטיסאב הנקרא בשמו ר׳ דוד ורצה לברוח עד מדינות וואלאחאיי כי כל אנשים חשובים אשר…",Parallel of Khal-Hasidim_0082; went to mikveh.,Shivhei-Habesht,medium
confirm,,practice:tvilah,Khal-Hasidim_0173,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0173,צועקת בקול מר ורק עוד נשמת' בה וישאל אותה האיש מה זאת ותאמר לו מכפר פלוני אנכי והלילה הוא ליל טבילה אצלי ונסעתי עם בעלי לטבול…,The story explicitly describes a woman going to a river for ritual immersion (ליל טבילה) and discusses the halakhic implications of her presence there.,Khal-Hasidim,high
confirm,,practice:tvilah,Maase-Zadikim_0016,https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0016,"בערב חג הקדוש הלך הרב הצדיק למרחץ וטבל א""ע וישב לבית המדרש ללמוד תורה ויהי שם כל היום והחסיד הגביר הכין יין טוב לארבע כוסות גם…",The text explicitly describes Rabbi Phinehas of Koretz going to the bathhouse and immersing himself (טבל) on the eve of Passover.,maase-zadikim,high
confirm,,practice:tvilah,Sipurei-Zadikim_0001,https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0001,"ויהי ביום ערב שבת קודש אחר חצות אחר שהלך הרב למקוה קרא את הנגיד הנ""ל ואמר לו שאלה אחת קטנה אשאל ממעלתכם אל נא תשיבו פני הנה דרכי…",Parallel of Khal-Hasidim_0162; went to mikveh.,Sipurei-Zadikim,high
confirm,,practice:tvilah,Mifalot-HaZadikim_0019,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0019,ויהי הרב ר״י הנ״ל בדרך והנה טעה בחשבונו של יום השבוע ואמר ביום שני יום ראשון בשבת וכן עד יום חמישי מנה אותו ליום רביעי ולמחרתו…,People going to and from the immersion house (הולכים לבית הטבילה).,Mifalot-HaZadikim,high
