local_id,name_heb,name_rom,wikidata_qid,lat,lon,occurrences,n_editions,editions,context,kind,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
ED::אלחוב,אלחוב,,,,,1,1,Shemen-Hatov,"קכ) הרב מו״ה מאיר הלוי הורוויץ וכו' אבד״ק באלחוב. זלאטשוב. טיקטין והגליל וכו׳. ובניו המה הגה""ק מ׳ יוקל אבד״ק בראד (אבי הגה""ק מ' יצחק אבד״ק אה״ו). והגה״ק מ׳ צב…",edition_only,fuzzy,fuzzy,C_review,0.75,,,,,,,73773|72857|353
ED::חארזיל,חארזיל,,,,,1,1,Shemen-Hatov,"קכו) שמעתי מר׳ יעקל מחארזיל כי פ""א באו אליו י״ב מנכדיו גדולי הדור ובתוכם היו האחים הרר״ש ואחיו בעל הפלאה וזקיני הג״ר יצחקיל האמבורגר. וכל…",edition_only,fuzzy,fuzzy,C_review,0.667,,,,,,,700|21328|21593|15722
ED::ווישיגראד,ווישיגראד,,,,,1,1,Shemen-Hatov,"…היה. כי אף שנשאת לפחות הערך כפי ערכה ילדה את הגה""ק מ׳ אשר קמץ אבד״ק טיקטין. ומחמת חרפת מנהגי אביו יצא משם לק׳ ווישיגראד :",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,19400|13293
ED::אר,אר,,,,,1,1,Shemen-Hatov,"…ן אות קנ״ז ואצלינו נמצא פסק דין בכתי״ק מיום י""ז טבת שנת תפ""ד וחתום אחריו גרשון בהרב החסיד מוהר״י זלה״ה. והרב באר היטב הג״ר יהודה מטיקטין.",edition_only,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,6824,Eure (France),אר (צרפת),,6824
ED::מז,מז,,,,,1,1,Shemen-Hatov,"…מ הלוי הורוויץ. וז״ל בפנקס שם. בהתאספות האלופים רוזני קציני ראשים ומנהיגים בצירוף העדה הקדושה יצ""ו לקבלת הרב למז״ט לקהלתינו יצ״ו אור ליום ב׳ ב׳ אלול תע״ח בכן נתקבל למז״ט הרב הגאון מ״ו אב״ד ומו״ז דק״ק ליסקא הנקרא מוהר״ר יהו…",edition_only,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,11548,Meuse (France),מז (צרפת),,11548
ED::מסלאנימא,מסלאנימא,,,,,1,1,Shemen-Hatov,…ק בהר״ש וואהל] נפטרה בבראד כ״א אייר תקכ״ב אצל בנה ישעי׳ הלוי הורוויץ. ובעלה הראשון היה הקצין ר׳ פייבוש אליקים מסלאנימא. ובנה הג״מ א׳ זלמן אבד״ק מיטאווי בעל הגהות שער אפרים שבס׳ בית לחם יהודה עכ״ל :,edition_only,fuzzy,fuzzy,C_review,0.833,,,,,,,102
ED::קרעשוב,קרעשוב,,,,,1,1,Shemen-Hatov,…נה אמהות. ג׳ הג״מ יצחק הלוי אבד״ק האמבורג וצאצאיו נזכרים בראש ס׳ מטעמי יצחק. ד׳ אשת הג״מ זאב וואלף לנדא אבד״ק קרעשוב נזכר במטה לוי הע׳ י״ב :,edition_only,fuzzy,fuzzy,C_review,0.667,,,,,,,2708
ED::מצ,מצ,,,,,1,1,Shemen-Hatov,"…ה על ספר עטרת ראש. וחותם אני בדרך לק״ק האמבורג פה ק״ק לעשניב י׳ אייר תקכ""ה יצחק הלוי איש הורוויץ אב״ד דבראדי ומצ״פ לק״ק אה״ו. וכאשר בא לקהלתו יצאו לקראתו פרנסי ומנהיגי העיר המהלך דרך יום וקיבלו אותו בשמחה גדולה. וקיבלו אות…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,12304|220
ED::קראסנא,קראסנא,,,,,1,1,Shemen-Hatov,"…ס׳ מטעמי יצחק בשם הג״מ משה אבד״ק ראזוואדאוו כי הבעש""ט העיד שרוה״ק שורה עליו על הגר״י הלוי מר״ח אלול עד היריד בקראסנא (מחמת שאז הי׳ אצלו שעת מתן מעות להסוחרים על רווחים. ונטרד מעניניו) וכל רואי פניו התעוררו לתשובה :",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,78336|76673|87704|27161|19756
ED::להב,להב,,,,,1,1,Shemen-Hatov,…ולה. ותשקע האש בתפלתו ובירך העיר שלא תהי׳ עוד למאכולת אש. ואם תפרוץ איזו אש יזכירו את דבריו ולכמה שנים הבערה ללהב יצאה ותאכל חצי העיר והזכירו את דבריו וכבה אש תומ״י.,edition_only,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,170,Lahav (Israel),להב (ישראל),,170
ED::שחיטה,שחיטה,,,,,1,1,Shemen-Hatov,…דה ולזרעה. וחוק וזמן נתן להם שיגמרו מלאכתם בזמן מוגבל. ואם ישנו את תפקידם ולא ישלימו את עבודתם אחת דתם להמית בשחיטה. כי כן היתה רשיון הממשלה אז הסוחר הזה באשר שהי׳ ענוג ורך לא יכול לעבוד עבודתו כי לא נסה באלה. ויוציאהו אדונו …,edition_only,fuzzy,fuzzy,C_review,0.75,,,,,,,88445
ED::הג,הג,,,,,1,1,Shemen-Hatov,"… מאד. ויהי בראותו במכה״ע שאשתו הותרה להנשא. הצר לו מאד. והניח כל הונו ונסע להאמבורג ובא בליל חתונת אשתו ויבא להג׳ מהר""י ויזעק מרה ויספר כל אשר עבר עליו. אז בשמעו זאת הפיל עצמו לארץ ותלש שערותיו. כי חשב שבודאי כבר נעשה איסו…",edition_only,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,978,Hague (Netherlands),האג (הולנד),,978
ED::הנה,הנה,,,,,1,1,Shemen-Hatov,…ץ (אחי זקיני הגאבד״ק טשארטקוב) הי' מהרבנים המפורסמים בצדקתם ובתמימותם. ובשמעו שהעיר גלוגא רבתי במדינת שלעזיען הנה גלמודה מרב. כתת רגליו לשם שיקבלוהו לרב בחזקת אבותיו הג״מ נפתלי כ״ץ אבד״ק גלוגא. אולם באשכנז ידעו אז להוקיר את…,edition_only,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,20908,Hana (Ancient kingdom),הנה (ממלכה קדומה),,20908
ED::אלטונא יצ,אלטונא יצ,,,,,1,1,Shemen-Hatov,פו״מ דק״ק אלטונא יצ״ו התרו את האלופים דק״ק האמבורג וואנדסבעק שידין עמהם בזבל״א ובזבל״א ופרנסי דוואנדסבעק רצו לציית ד״ת רק האלופים…,edition_only,fuzzy,fuzzy,C_review,0.667,,,,,,,18502
ED::ואנדסבעק,ואנדסבעק,,,,,1,1,Shemen-Hatov,"פו״מ דק״ק אלטונא יצ״ו התרו את האלופים דק״ק האמבורג וואנדסבעק שידין עמהם בזבל״א ובזבל״א ופרנסי דוואנדסבעק רצו לציית ד״ת רק האלופים דק""ק האמבורג סרבו לדין ע״פ ד״ת. וראיתי ב…",edition_only,fuzzy,fuzzy,C_review,0.714,,,,,,,1691
ED::שילה,שילה,,,,,1,1,Shemen-Hatov,"… דק""ק האמבורג סרבו לדין ע״פ ד״ת. וראיתי בפנקס העתק מפסק הגאון חכם צבי שמחויבים לעמוד בד״ת מיום ההוא עד כי יבא שילה ומסרו מודעה הפו״מ דק״ק אלטונא שהם הגורמים המחלוקת והם המסרבים כאשר אני רואה. ובכן אם יגרמו הוצאות על ידי משפט…",edition_only,name_ambiguous,name_ambiguous,C_review,0.5,,ambiguous_exact_name,,,,,308|24503
ED::בוצ,בוצ,,,,,1,1,Shemen-Hatov,"ועיין בס׳ באר משה פ׳ ויקרא שכ׳ וכמו ששמעתי מכ״ק אאמו״ר שסיפר לי מהה״ק בוצ״ק מוהר״ר לוי יצחק זצ""ל אבד״ק בארדיטשוב שהיה לבוש בטלית ומוכתר בתפילין וסיפר עם כל אדם מענייני העולם וענייני א…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,11408
ED::פפא,פפא,,,,,1,1,Shemen-Hatov,"…""ב בסופו (ד׳ אלקסניץ תקל״ד) העתיק תשו׳ הגאון הפלאה ז״ל אליו וכותב שהוא עתה אבד״ק פ״פ. ובס׳ מראה כהן על זבחים (פפא״מ תקל״ה) כ׳ בהקדמה להתנצל על שלא נדפס הסכמת הפלאה. ויתארהו כתואר הזה „הגאון הגדול מופת הדור בוצינא קדישא חסיד…",edition_only,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,14397,Pápa (Hungary),פפא (הונגריה),,14397
ED::אוירא,אוירא,,,,,1,1,Shemen-Hatov,"… כ׳ בהקדמה להתנצל על שלא נדפס הסכמת הפלאה. ויתארהו כתואר הזה „הגאון הגדול מופת הדור בוצינא קדישא חסידא ופרישא אוירא דארעא קדישא. אב״ד דקהלתינו פפד״מ מ׳ פנחס הלוי הורוויץ"" עכ״ל :",edition_only,fuzzy,fuzzy,C_review,0.75,,,,,,,23894
ED::עררין,עררין,,,,,1,1,Shemen-Hatov,"…ורות היהודים באשכנז מהרה״ג רי״ל לעוונשטיין ממאסבאך ח״ב דף ע׳ כ׳ וז״ל הרר״ש נתקבל לרב בניקלשבורג ועל כל מדינת מעררין בשנת תקל״ד והי׳ מפורסם לגאון ומקובל וקדוש ונפטר בשנת תקל״ח וזה נוסח מצבתו : יום ג׳ ב׳ ר״ח אייר תקל״ח לפ""ק. פ""…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,1997|77807|26609
ED::הבעש,הבעש,,,,,1,1,Shemen-Hatov,…״ק סעראצק שי׳ כתב אלי בא׳ ממכתביו בזה״ל מש״פ הדר״ג שי׳ בבית משולם דף ל״ב שלום ואהבה בין הגה״ק הר״ם מקאסניטין והבעש״ט ז״ל. הה״ג מ׳ עוזר מקאמניץ בע״ס לוחת העדות על דיני עדות סיפר לי שהר״ר מאיר מקאסניטין הי' מחותנו של הר׳ יוזפא…,edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,6924|88089
ED::מקאמניץ,מקאמניץ,,,,,1,1,Shemen-Hatov,… ממכתביו בזה״ל מש״פ הדר״ג שי׳ בבית משולם דף ל״ב שלום ואהבה בין הגה״ק הר״ם מקאסניטין והבעש״ט ז״ל. הה״ג מ׳ עוזר מקאמניץ בע״ס לוחת העדות על דיני עדות סיפר לי שהר״ר מאיר מקאסניטין הי' מחותנו של הר׳ יוזפא מאוסטרהא (הובא בפתח השער לס…,edition_only,fuzzy,fuzzy,C_review,0.8,,,,,,,9048
ED::העירות,העירות,,,,,1,1,Shemen-Hatov,…צות ונשרפה העיר. ולמחרתו עלה לשם נהר הווייכסיל. והעתיקו דירתם א׳ ווייארסט משם. לערך. ואז התפרדו מגליל רוצוועל העירות גור ווארקי ראדום זוואלין. ואחר שנתקבל לניקלשבורג בחרו החסידים בהר״ר,edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,6926|793|69797|3029|10327
ED::קריבוש,קריבוש,,,,,1,1,Shivhei-Habesht,"…יודע שהשכינה באה עמו וכשנכנס אצלו הדאקטער נדמה שנכנס אלי גלח אחד ואחר פטירתו נתקבל אצלם לאב""ד הרב ר׳ אבא דק""ק קריבוש הנ""ל",edition_only,fuzzy,fuzzy,C_review,0.75,,,,,,,6392|18994|76973|85109|8323
ED::בא,בא,,,,,1,1,Shivhei-Harav,איש הי' בארץ רוסי׳ הלבינה בעיר לאזנע ושמו ר' ברוך ויוליד האיש לעת זקנתו שני בנים ויקרא שם האחד שניאור זלמן ושם השני קרא …,edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,74942
ED::ניקל,ניקל,,,,,1,1,Shlosha-edrei-zon,…קרא אותי וצוה עלי לנסוע לביתי ושם נתוודע לי כי אני חיברתי הס׳ שער אורה ועתה ראה נא גודל רוה״ק של רבינו הגאון מניקל שבארג כי רמז לי אז וציוה לי ללמוד לפעמים שערי אורה ועוד סיפר לי דברים יקרים לא אוכל להאריך מחמת יוקר שער הדפו…,edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,18371|17458
ED::ק׳ קרשאנוב,ק׳ קרשאנוב,,,,,1,1,Shlosha-edrei-zon,"ועתה אספר מאדומו״ר הרב הקדוש מ' בעריש אשר שמעתי ממנו פלאים פלאי פלאים כי בשנת תקפ""ט נסע רבינו עם אנשי בריתו לק׳ קרשאנוב על הי""צ וכאשר בא על בית החיים ציווה שכל אנשי קרשאנוב יצאו מן האהל ולא ישאר שם א׳ רק אנשי אושפצינר נלך אל האהל…",edition_only,fuzzy,fuzzy,C_review,0.714,,,,,,,165
ED::בוגין,בוגין,,,,,1,1,Shlosha-edrei-zon,"…ם ב׳ אז דיבר עמו קצת וציווהו לבא למחרתו ביום ג' אפשר אשכור לך. ויהי ביום השלישי ציוות ר׳ דוד ליב שיקנה סטעמפל בוגין כדי שיהי' מוכן לכתוב השטר. ויהי בבאו לבית קבלו בספ""י בשמחה רבה והאדונית ביותר והשכיר לו הכל כרצונו וכן קרהו כ…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,8928|20858
ED::מווישניצא,מווישניצא,,,,,1,1,Shlosha-edrei-zon,"ועתה אספר לכם החכמה הגדולה אשר ראיתי בהרב מווישניצא כי בכל פעם אשר היינו אצלו נתתי לו קוויטל ממ""ו ר׳ בעריש וכאשר ראה הקוויטל שלו הניחו על הצד ולא דבר מאומה והדבר…",edition_only,fuzzy,fuzzy,C_review,0.857,,,,,,,13465
ED::מרימנוב,מרימנוב,,,,,1,1,Shlosha-edrei-zon,"…י לא טוב לקחת לעצמו עוד ר׳ ואמר ר׳ אביש אשריך כי דעת קונך היה בך ולי לא הי' שכל זה כי אני הייתי תלמיד אצל הרב מרימנוב פ""א נסעתי אליו על ר""ה ופגעו בי בדרך חסידים הנוסעים ללובלין וצעקו עלי אתה מרה שחורה בא אתנו ללובלין ונתוודע לך…",edition_only,fuzzy,fuzzy,C_review,0.8,,,,,,,17888
ED::מבענדין,מבענדין,,,,,1,1,Shlosha-edrei-zon,…יפר שבחים מר' בעריש אושפצינר בלי שיעור כי רצה לפרסם אותו ומאז היו נוסעים לאושפצין מכל המקומות מקראקא מקרשאנוב מבענדין מעלקוש וכל שאר מקומות אין מספר על כל שבת בא הרבה אנשים ודרכו היה בחלוקת היין לא נתן היין כסדר היושבים לפניו ר…,edition_only,fuzzy,fuzzy,C_review,0.8,,,,,,,621
ED::סאליא,סאליא,,,,,1,1,Shlosha-edrei-zon,"…ותר מב' מאות וחסידים לאין מספר כמדומה לי שאמר לי כי הרב מלובלין היה מחותן ושכרו בית גדול מאד עבור הרב מלובלין סאליא גדולה והוא יושב בחדר קטן לבדו ופ""א בא הרב אל הסאליא גדולה והיו שם אנשים הרבה וכאשר בא ישב אל השלחו הקטן שהיה …",edition_only,fuzzy,fuzzy,C_review,0.667,,,,,,,74500|82867|73372|3619
ED::מסקיווא,מסקיווא,,,,,1,1,Sipurei-Kdoshim,"בעיר מסקיווא, היתה אשה אחת צעירה בימים גבירה גדולה עד אין לשער ושמה הולך בכל המדינות ותמת עליו בעלה וישאר אלמנה בהון רב כז…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,188|23440
ED::נוסה,נוסה,,,,,1,1,SipureiAnsheiShem,"… צבי הירש הכהן מרומנוב עם משרת שלו. יז) מבעל מגלה עמוקות ע""ד איש המחלק צדקה. יח) מרבי צ""ה מזידוטשוב אשר התפלל נוסה ספרד. יט) מהגה""ק רבי חיים האלבערשטאם מצאנז ע""ד אברך שעשה שלום בין ב""ב. ב) מהגה""ק רבי יהושיע מבעלז ע""ד התפלת ש…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,84489|9871|7030
ED::דלבוב,דלבוב,,,,,1,1,SipureiAnsheiShem,והלך אל בית הרב האב״ד דלבוב למען ידע איך יפול הדבר וירא על נבון כאשר שמע הקול והנה מובאים אותן הדגים אשר הי׳ נחתכו הסנפירים שלהם לבית הרב…,edition_only,fuzzy,fuzzy,C_review,0.667,,,,,,,166|17407
ED::תורגמא,תורגמא,,,,,1,1,SipureiAnsheiShem,"בשנת שלש למלוך מלך סולטאן מוראד מלך תורגמא הוא שנת ה׳ אלפים שפ""ה לבריאת העולם היה בירושלים השר הישר מחמד פאשא ונתיישבה עיר ה׳ מבני עמינו יותר ממה שהי׳ מ…",edition_only,fuzzy,fuzzy,C_review,1.0,,,,,,,10056|8120
