story_id	tag	prompt_hash	model	applies	confidence	reasoning	ts
Mifalot-HaZadikim_0026	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	All communication in the story occurs between living persons: the Maggid instructs his student before dying, and Moshe Shtagel teaches the student nightly in a hidden ruin — there is no depiction of communication with souls, angels, a bat kol, or any invisible being.	2026-06-28T13:47:13Z
Shivhei-Habesht_0193	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The Besht demonstrates clairvoyant knowledge of a man's sin (striking his father), but this is portrayed as direct perception/spiritual insight, not as communication with angels, souls, or a heavenly voice.	2026-06-28T13:47:17Z
Khal-Hasidim_0017	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The Besht reveals hidden knowledge about the scholar's reincarnation through apparent ruach ha-kodesh, but no scene depicts him (or anyone else) explicitly communicating with an angel, soul, or heavenly voice.	2026-06-28T13:47:28Z
Peer-MiKdoshim_0001	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story centers on reincarnation (gilgul) and heavenly judgment, and the BST supernaturally reveals past-life events to the Risha magnate, but no character is depicted actually communicating with angels, souls, or a bat kol — the heavenly court's ruling is narrated as backstory, and the poor man's 'pouring out his bitterness before God' is standard prayer, not a dialogue with an invisible being.	2026-06-28T13:47:46Z
Khal-Hasidim_0169	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts a human interpersonal conflict and rebuke between Rabbi Leib and his foster son — no communication with angels, souls, heavenly voices, or any invisible beings occurs.	2026-06-28T13:47:54Z
Shivhei-Habesht_0014	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The Besht's supernatural act is clairvoyant vision through the Zohar (seeing the son's location across the world), not communication with any invisible being such as an angel, soul, or heavenly voice.	2026-06-28T13:48:03Z
Shivhei-Habesht_0197	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts the Besht performing yichudim and teaching kabbalistic wisdom about the merkavah as the metaphysical root of animal speech, but no character actually communicates with angels, souls, or a bat kol — the mystical element is esoteric knowledge transmission, not dialogue with invisible beings.	2026-06-28T13:48:17Z
Shivhei-Habesht_0135	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts the Besht weeping over potential Shabbat desecration and supernaturally removing Rabbi Michil's Torah knowledge, but no character communicates with angels, souls, a bat kol, or any other invisible being.	2026-06-28T13:48:29Z
Sipurei-Zadikim_0006	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts prayer, a rebuke, and a falling-out between the rabbi and his ward, with no scene in which any character communicates with angels, souls, a bat kol, or any other invisible being.	2026-06-28T13:48:40Z
Shivhei-Habesht_0138	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The only supernatural element is the Besht's report that he saw the Shekhinah resting on the kloyz — a passive mystical vision, not a communicative exchange with an invisible being.	2026-06-28T13:48:49Z
Mifalot-HaZadikim_0021	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts entirely human interactions — public humiliation by Rabbi Baruch of Mezbizh to protect a Hasid's finances — with no communication with angels, souls, or heavenly voices.	2026-06-28T13:48:59Z
Khal-Hasidim_0185	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts miraculous supernatural intervention (a powerful wind that carries the boy to safety) achieved through the Maggid's repeated Torah teachings, but no character explicitly communicates with angels, souls, a bat kol, or any other invisible being.	2026-06-28T13:49:15Z
Khal-Hasidim_0120	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The Besht perceives a heavenly accusation (קטרוג) blocking the prayers and supernaturally senses its resolution, but no explicit communication with invisible beings (angels, souls, bat kol) is depicted — his intervention is entirely through earthly speech with the priest.	2026-06-28T13:49:33Z
Peer-MiKdoshim_0007	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts the Seer of Lublin demonstrating supernatural clairvoyance (ruach hakodesh — knowing the secret bet and the rich man's character), but nowhere does it depict him actually communicating with angels, souls, a bat kol, or any other invisible being; his knowledge is attributed to holy spirit as an innate power, not a dialogue with an invisible entity.	2026-06-28T13:49:50Z
Khal-Hasidim_0239	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts the Seer of Lublin's supernatural clairvoyance (ruach hakodesh) — knowing the secret handshake and the nagid's deeds — but no character is shown communicating with angels, souls, or a bat kol; the knowledge simply manifests as the Rebbe's revealed awareness.	2026-06-28T13:50:14Z
Khal-Hasidim_0177	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts miraculous divine providence and the downfall of informers, but no character explicitly communicates with angels, souls, a bat kol, or any other invisible being.	2026-06-28T13:50:27Z
Shivhei-Habesht_0165	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts the Besht giving directives and a secret whisper-charm to R. Yechiel Michel, with no explicit communication between any character and angels, souls, or heavenly voices.	2026-06-28T13:50:38Z
Maase-Zadikim_0001	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The Besht displays supernatural knowledge of the scholar's past incarnation, but the story depicts no actual communication with angels, souls, or heavenly voices — his knowledge is presented as inherent prophetic/mystical insight, not as an exchange with an invisible being.	2026-06-28T13:50:52Z
Khal-Hasidim_0099	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts the Besht displaying supernatural knowledge (ruach hakodesh — knowing the rabbi forgot yaaleh veyavo, perceiving the bed-owner's sin), but no character is shown actively communicating with angels, souls, or a heavenly voice; the knowledge arrives as clairvoyant insight, not as an exchange with an invisible being.	2026-06-28T13:51:04Z
Khal-Hasidim_0158	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	medium	The story features an afterlife court scene (within an embedded parable) where souls interact with a heavenly tribunal, but no living character is shown directly communicating with angels, souls, or a bat kol — the rabbi's supernatural knowledge of the rich man's past life is implied through spiritual perception, not depicted as explicit dialogue with invisible beings.	2026-06-28T13:51:28Z
Mifalot-HaZadikim_0007	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story contains no communication with angels, souls, or a bat kol; R' Yehoshua's prayer for illness is ordinary petition to God, and R' Mordechai's perception of Gan Eden fragrance is a miraculous sensory gift, not a dialogue with any invisible being.	2026-06-28T13:51:43Z
Khal-Hasidim_0024	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts a magical duel between the Besht and a sorcerer, with protective circles, demons disguised as animals, and divine intervention (ravens), but at no point does any character communicate with angels, souls, or a heavenly voice.	2026-06-28T13:51:54Z
Maase-Zadikim_0015	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	medium	The Rebbe displays supernatural knowledge of heavenly proceedings (the court's verdict, the mamzerim's fate), but no scene of actual communication with invisible beings — angels, souls, or a bat kol — is depicted in the narrative.	2026-06-28T13:52:10Z
Mifalot-HaZadikim_0045	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The rabbi's repeated question 'מה יאמר ד׳' is a rhetorical/homiletical device leading to a biblical verse interpretation (Jer. 23:24), not a depiction of actual communication with God, angels, souls, or any invisible being.	2026-06-28T13:52:22Z
Khal-Kdoshim_0011	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	True	high	The soul of the deceased R. Ezra appears twice in dreams to his friend R. Gedalia and speaks to him directly, which is a central and fully depicted instance of communicating with an invisible being (a departed soul).	2026-06-28T13:52:36Z
Shivhei-Habesht_0086	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	high	The story depicts the Besht's clairvoyance (knowing remotely what R' Leib is doing and saying), but no character communicates with angels, souls, a bat kol, or any other invisible being.	2026-06-28T13:52:48Z
Shivhei-Habesht_0004	supernatural:communicating_with_the_invisible	65f21fa8	claude-cli	False	medium	The story contains supernatural elements (a great light, a stone opened by oath, manuscripts 'revealed' five times to the Besht), but nowhere does a character explicitly converse with or receive messages from angels, souls, or a bat kol — the revelations concern texts/lights rather than dialogue with invisible beings.	2026-06-28T13:53:11Z
