story_a	edition_a	url_a	story_b	edition_b	url_b	sim	opening_a	opening_b
Khal-Hasidim_0174	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0174	Shivhei-Harav_0009	Shivhei-Harav	https://www.hasidic-stories.org/Story/Shivhei-Harav/Shivhei-Harav_0009	0.9818	"Khal-Hasidim_0174 תיוגים עתה נכתוב תולדות האיש אלקים קדוש ואפס קצהו מגדולת רבינו הגאון האלקי הרב הדומה למלאך צבאות מרן שניאור זלמן נבג""מ בעמ""ח ס' התניא וספרי הש""ע זי""ע ועכ""א : איש הי' בארץ רוסי' הלבינ"	"Shivhei-Harav_0009 תיוגים ט עתה נחזור לספר את אשר קרה עם רבי ליב יאנוויטשער אשר נסע בפקודת הרב לווילנא : האיש הזה בנסעו מפ""ב נפל בדעתו לשנות הקשר של תפילין שלו שהיה עפ""י דעת הרב והוא משונה משארי הקשרי"
Khal-Hasidim_0205	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0205	Sipurei-Zadikim_0007	Sipurei-Zadikim	https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0007	0.9818	Khal-Hasidim_0205 תיוגים ויהי אחרי הדברים האלה נתוועד הסבא הזה עם הרבנים הקדושים המפורסמים הצדיקים ר' מרדכי מנישחיז ועם הש״ץ מזאסלאב אשר גם המה הלכו אז בגולה ונתועדו כולם לילך יחד בגולה ועשו מה שעשו ב	"Sipurei-Zadikim_0007תיוגים עתה נספר מעט מזעיר מהתגלות הרב הקדוש ארי' דבי עילאה ר׳ ליב מספאלע הנקרא בפי כל ספאלער זיידע וצוק""ל זי״ע. ואנכי שמעתי את כל זאת מהרב מזלאטפאלע נ""י אשר קיבל מאביו ששמע מפי הסב"
Shivhei-Habesht_0002	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0002	Shivhei-Habesht_0043	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0043	0.9818	"Shivhei-Habesht_0002 תיוגים* (שמעתי מהרב ר׳ שמשון הרב דק""ק ראשקוב בן הרב דק""ק פולנאי מעשה שהיה איש אחד ונקר' שמו ר' אדם וממנו באו הכתבים להבעש״ט כי בא פ""א למערה אחת ומצא שם כתבים שהם רזין וסתרין דאורי"	"Shivhei-Habesht_0043 תיוגים* שמעתי מהרב מ' מנחם ששמע מפי כלת הרב המ״מ הגדול אשת הרב מ׳ אברהם הנ""ל : כשנתאלמן בנו הק' מ׳ אברהם זצ""ל קרא לשני חשובי העיר ואמר בקשתי שתסעו לק""ק קרעמניץ ותשדכו לבני שי׳ בת "
Adat-Zadikim_0004	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0004	Mifalot-HaZadikim_0027	Mifalot-HaZadikim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0027	0.9817	Adat-Zadikim_4 תיוגים מעשה שנסע הבעש״ט מביתו יום ד' לעת ערב ונסע כל הלילה ולמחרתו כל היום ולא הי׳ יודע שום אדם תכלית הכוונה בהנסיעה בהנסיעה וגם להיכן הוא נוסע ויסע מהלך רב ביום ההוא כידוע לכל כאשר הי'	"Mifalot-HaZadikim_0027תיוגים זאת שמעשה סיפרה הרב הצדיק ר׳ דיוד מטאלנע בעהמ״ח ס׳ מגןמען דוד וברכת דוד : הבעש""ט הקדוש נסע פ״א במוצש״ק לדרכו. ונסעו עמו ג׳ תלמידים הנכבדים הלא המה הרב הצדיק ר׳ דוד מיקיליי"
Adat-Zadikim_0013	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0013	Khal-Hasidim_0002	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0002	0.9817	"Adat-Zadikim_13 תיוגים מעשה מהרב הקדוש האלקי רשכב""ה ר׳ אברהם יהושוע העשיל מאפטא ז""ל בעת שבתו על כסא הרבנות ביאסע : הרב הנ""ל אחרי אשר עזב את הרבנות מקאלביש נתקבל לאב""ד במדינת וואלחיי בק""ק יאסי הבירה וה"	"Khal-Hasidim_0002 תיוגים שמעתי מהרב הק' ר׳ שמשון הרב דק""ק ראשקוב בן הרב הק׳ דק""ק פולנאי מעשה שהיה איש א׳ ונקרא שמו ר׳ אדם וממנו באו הכתבים להבעש״ט כי בא פ״א למערה אחת ומצא שם כתבים שהם רזים וסתרין דאו"
Adat-Zadikim_0015	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0015	Peer-MiKdoshim_0015	PeerMikdoshim	https://www.hasidic-stories.org/Story/PeerMikdoshim/Peer-MiKdoshim_0015	0.9817	"Adat-Zadikim_15 תיוגים מעשה נוראה שקרה בימי הצדיקים הקדושים ה""ה הרב המגיד מקאזעניץ והרב הקדוש ר׳ יעקב יצחק מלובלין ז""ל זי""ע : מעשה שהי' איש אחד ממקורביו של המגיד מקאזעניץ והי' חסיד גדול ומופלג בתורה. "	Peer-MiKdoshim_0015תיוגיםובעוד טרם נצא משער הבטחון וחיזוק אמונת הצדיקים אציג׳ לפניך מעשה נפלאה הנודעת בפי כל החסידים יראי ד׳ וחושבי שמו והיה מהצדיק יסוד עולם הגאון הקדוש אספקלריא מאירה עמודעמיד התשובה
Adat-Zadikim_0023	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0023	Shivhei-Harav_0019	Shivhei-Harav	https://www.hasidic-stories.org/Story/Shivhei-Harav/Shivhei-Harav_0019	0.9817	"Adat-Zadikim_23 תיוגים עתה נספר את אשר העיד אליהו הנביא ז""ל על רבינו משה ומזה המעשה אשר נספר נקח מוסר לדעת איך צריך האדם להחזיק עצמו בשפלות והמעש׳ שהיתה כך היתה רבינו הנ""ל הי' לו חבר חדר נעוריו היינו "	"Shivhei-Harav_0019 ,תיוגים ויהי אחרי פטירת רבינו הקדוש מלאו מקומו הני תרי צנתרי דדהבא ה""ה הרב הקדוש האלקי מוה׳ אהרן בר׳ משה הלוי הורוויץ נצר מגזע הרב הק׳ ר׳ ישעיה בעהמ""ח ספר השל""ה הקדוש והשני היה בנו "
Khal-Hasidim_0115	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0115	Khal-Hasidim_0154	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0154	0.9817	"Khal-Hasidim_0115 תיוגים מעשה מהבעש״ט הקדוש זי""ע אשר סיפר הגאון הצדיק ר׳ שלום מקאמינקא זצ״ל : כד אתכנשו כל צדיקי הדור על היא""צ ברופשיץ. באה אשה אחת לפניהם ובתוכם הי׳ הגאון מקאמינקא ז""ל וצעקה האשה בבכי"	"Khal-Hasidim_0154 תיוגים מעשה שהיה בימי הרב הקדוש האלקי ר׳ יחיאל מיכלמזלאטשוב אשר הוכיח איש אחד עבור מדת מדה הבטחון והאיש הנ""ל התנצל לפניו כי הוא בוטח בד' ית""ש ואמר לו הרב הנ""ל אם תרצה ללמוד מדת הבטחו"
Khal-Hasidim_0126	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0126	Khal-Hasidim_0237	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0237	0.9817	"Khal-Hasidim_0126 תיוגים מעשה מהבעש״ט הקדוש איך משך לב תלמידו הרב הקדוש ר' דוד פירקוס ז""ל אל מדת הבטחון: הרב ר' דוד פירקוס ז""ל היה תלמיד מובהק להבעש״ט זי""ע ובהגיע בתו הבתולה לעת דודים ציוה הרב ר' דוד "	"Khal-Hasidim_0237 תיוגים מעשה נוראה בימי הצדיקים הקדושים ה""ה הרב המגיד הקדוש מקאזניץ והרב הקדוש ר׳ יעקב יצחק הלוי מלובלין ז""ל זי""ע : מעשה שהיה איש אחד ממקורביו של המגיד מקאזניץ והיה חסיד גדול ומופלג ב"
Khal-Hasidim_0126	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0126	Sipurei-Zadikim_0004	Sipurei-Zadikim	https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0004	0.9817	"Khal-Hasidim_0126 תיוגים מעשה מהבעש״ט הקדוש איך משך לב תלמידו הרב הקדוש ר' דוד פירקוס ז""ל אל מדת הבטחון: הרב ר' דוד פירקוס ז""ל היה תלמיד מובהק להבעש״ט זי""ע ובהגיע בתו הבתולה לעת דודים ציוה הרב ר' דוד "	Sipurei-Zadikim_0004תיוגים והנה בעיר ההיא הי' אברך אחד אשר ביקש את הרב כמה פעמים שיקבלו להיות ממקורביו ולא רצה הרב. ויצטער האברך מזה מאוד ויבקש את אנשיו כי יפצירו בעדו את הרב כי ממש חייו 14 ספורי צדיק
Khal-Hasidim_0193	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0193	Mifalot-HaZadikim_0006	Mifalot-HaZadikim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0006	0.9817	Khal-Hasidim_0193 תיוגים והנה להציע לפני הקורא את כל הנעש׳ אחר פטירת רבינו הקדוש ברייסין ופרשת גדולת אהרן מהחל עד כלה תקצר היריע' . וע״כ אמרתי להבליג מעט על תאוותי ועוד חזון למועד ורק דבר אחד מהנוראו'	Mifalot-HaZadikim_0006תיוגים מעשה נפלאה ששמעתי איש מפי איש מפי איש נאמן שראה בעיניו בספר היקר נקרא בשמו ספר הכנסת אורחים. הנמצא בביבליטעק דעיר מלוכה וויען יע״א : ז״ל הספר הנ״ל בהקדמתו מפני מה ראיתי לח
Khal-Hasidim_0217	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0217	Mifalot-HaZadikim_0006	Mifalot-HaZadikim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0006	0.9817	"Khal-Hasidim_0217 תיוגים מעשה נפלאה הנודעת בפי כל החסידים יראי ד׳ וחושבי שמו והיא מהצדיק יסוד עולם הגאון הקדוש אספקלריא המאירה עמוד התשובה אשר כל ימי חייו השיב רבים מעון מרן אלימלך זיע""א בעמ""ח ספר נוע"	Mifalot-HaZadikim_0006תיוגים מעשה נפלאה ששמעתי איש מפי איש מפי איש נאמן שראה בעיניו בספר היקר נקרא בשמו ספר הכנסת אורחים. הנמצא בביבליטעק דעיר מלוכה וויען יע״א : ז״ל הספר הנ״ל בהקדמתו מפני מה ראיתי לח
Khal-Hasidim_0222	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0222	Mifalot-HaZadikim_0006	Mifalot-HaZadikim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0006	0.9817	"Khal-Hasidim_0222 תיוגים מעשה נפלא מהרב הקדוש איש אלקים מו""ה הירש ליב אליקער זללה""ה בין החסידים ואנשי מעשה אשר נלוו והתחברו אל הרב הצדיק והקדוש הנ""ל היה אברך אחד רך בשנים חתן גביר אחד מעיר רחוק כששים "	Mifalot-HaZadikim_0006תיוגים מעשה נפלאה ששמעתי איש מפי איש מפי איש נאמן שראה בעיניו בספר היקר נקרא בשמו ספר הכנסת אורחים. הנמצא בביבליטעק דעיר מלוכה וויען יע״א : ז״ל הספר הנ״ל בהקדמתו מפני מה ראיתי לח
Khal-Hasidim_0237	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0237	Peer-MiKdoshim_0006	PeerMikdoshim	https://www.hasidic-stories.org/Story/PeerMikdoshim/Peer-MiKdoshim_0006	0.9817	"Khal-Hasidim_0237 תיוגים מעשה נוראה בימי הצדיקים הקדושים ה""ה הרב המגיד הקדוש מקאזניץ והרב הקדוש ר׳ יעקב יצחק הלוי מלובלין ז""ל זי""ע : מעשה שהיה איש אחד ממקורביו של המגיד מקאזניץ והיה חסיד גדול ומופלג ב"	Peer-MiKdoshim_0006תיוגיםועתה מצאתי ראיתי לכתובלכתיב מהבעש״ט מעשה נפלאה והיא הנוגעת אל הבטחון להראות כי בחיוב גמור לדבק אל הצדיק וכל השלם באמונת הצדיק שלם באמונתו יתברך ויען כי ראש אמיר הוא. ועוד בסעי
Khal-Hasidim_0249	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0249	Maase-Zadikim_0035	maase-zadikim	https://www.hasidic-stories.org/Story/maase-zadikim/Maase-Zadikim_0035	0.9817	"Khal-Hasidim_0249 תיוגים ויספר עוד כי פעם אחת לפני פטירת הרב הקדוש מסטרעליסק פרשת כי תצא עלה לתורה והוא היה קורא לפניו הפרשה אז ראה סדר פרשת אש שחורה ע""ג אם לבנה. זכותם וזכות צדקתם יעמוד לנו ולכל ישרא"	"Maase-Zadikim_0035תיוגיםויספר עוד כי פעם אחת לפני פטירת הרב הקדוש מסטרעליסק פרשת כי תצא עלה לתורה והוא הי׳ קורא לפניו הפרשה אז ראה סדר הפרשה אש שחורה ע""ג אש לבנה. זכותם וזכות צדקתם יעמוד לנו ולכל ישרא"
Peer-MiKdoshim_0006	PeerMikdoshim	https://www.hasidic-stories.org/Story/PeerMikdoshim/Peer-MiKdoshim_0006	Sipurei-Zadikim_0004	Sipurei-Zadikim	https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0004	0.9817	Peer-MiKdoshim_0006תיוגיםועתה מצאתי ראיתי לכתובלכתיב מהבעש״ט מעשה נפלאה והיא הנוגעת אל הבטחון להראות כי בחיוב גמור לדבק אל הצדיק וכל השלם באמונת הצדיק שלם באמונתו יתברך ויען כי ראש אמיר הוא. ועוד בסעי	Sipurei-Zadikim_0004תיוגים והנה בעיר ההיא הי' אברך אחד אשר ביקש את הרב כמה פעמים שיקבלו להיות ממקורביו ולא רצה הרב. ויצטער האברך מזה מאוד ויבקש את אנשיו כי יפצירו בעדו את הרב כי ממש חייו 14 ספורי צדיק
Adat-Zadikim_0006	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0006	Khal-Hasidim_0167	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0167	0.9816	"Adat-Zadikim_6 תיוגים ומעשה כזו היתה ג״כ בדור שלפנינו אצל הצדיק הגדול ר' מיכל מזלאטשוב אשר הוכיח איש א׳ עבור מדת הבטחון והאיש הנ""ל התנצל לפניו כי הוא בוטח בד׳ ית""ש ואמר לו הרב הנ""ל אם תרצה ללמוד מדת ה"	Khal-Hasidim_0167 תיוגים והנה בעיר ההיא היה אברך אחד אשר ביקש את הרב כמה פעמים שיקבלו להיות ממקרוביו ולא רצה הרב. ויצטער האברך מזה מאוד ויבקש את אנשיו כי יפצירו בעדו את הרב כי ממש חייו אינם חיים. ויהי
Adat-Zadikim_0008	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0008	Khal-Hasidim_0001	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0001	0.9816	"Adat-Zadikim_8 תיוגים הבעש״ט ז""ל קודם פטירתו קרא לכל התלמידים שלהם ויצוה להם איך יתנהגו וממה יהי' פרנסת כל אחד. ולקצת מהם גילה איך שיתנהג הזמן אתם. והי' אצלו תלמיד אחד אשר היה משרתו ג״כ שמו ר׳ יעקב. ו"	"Khal-Hasidim_0001 תיוגים אמר המחבר בהיות שראיתי בכתבים שהעתקתי ממנו בסדר ההשתלשלות ההשתלשות והתגלות רבינו הקדוש הבעש״ט זיע״א דברים שלא כסדרן ובשם אדמו״ר הרב נבג""מ שמעתי הכל בסדר נכון ובביאור היטב לכן "
Khal-Hasidim_0002	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0002	Khal-Hasidim_0242	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0242	0.9816	"Khal-Hasidim_0002 תיוגים שמעתי מהרב הק' ר׳ שמשון הרב דק""ק ראשקוב בן הרב הק׳ דק""ק פולנאי מעשה שהיה איש א׳ ונקרא שמו ר׳ אדם וממנו באו הכתבים להבעש״ט כי בא פ״א למערה אחת ומצא שם כתבים שהם רזים וסתרין דאו"	"Khal-Hasidim_0242 תיוגים מעשה מהרב הקדוש האלקי רשכב""ה ר׳ אברהם יהושע העשיל מאפטא ז״ל בעת שבתו על כסא הרבנות ביאסי : הרב הנ""ל אחרי אשר עזב את הרבנות מקאלבסאוו נתקבל לאב""ד במדינת וואלחיי בק""ק יאסי הבירה"
