story_id	tag	old_source	opus_applies	opus_confidence	verdict	opus_reasoning
Shivhei-Habesht_0092	social:inter_hasidic	direct	True	high	CONFIRM	Story depicts interactions among multiple Hasidic figures (R. Mendel, R. David, R. Fridel, R. Pinchas of Koretz, the Besht) around prayer arrangements.
Shivhei-Habesht_0186	social:inter_hasidic	direct	True	medium	CONFIRM	The story depicts the Besht speaking about R. Nachman of Horodenka in his presence, an interaction between two Hasidic masters.
Shivhei-Harav_0003	social:inter_hasidic	propagated	False	high	REJECT	Story depicts the Rebbe's arrest/imprisonment and interactions with gentile officials; no depiction of interactions among Hasidim themselves.
Shivhei-Harav_0009	social:inter_hasidic	propagated	True	high	CONFIRM	Story depicts coordination/correspondence among Hasidim (R. Leib, R. Mordechai Lepler, anshei shlomenu in Petersburg) acting together against the Mitnagdim.
Shivhei-Harav_0017	social:inter_hasidic	propagated	True	high	CONFIRM	The story centers on the conflict between two Hasidic masters (R. Shneur Zalman and R. Baruch), depicting interactions among Hasidim.
Shivhei-Harav_0018	social:inter_hasidic	propagated	True	medium	CONFIRM	Story depicts interaction/contest between two Hasidic masters (the Rebbe and R. Shlomo of Karlin) regarding prayer about the war.
Sipurei-Zadikim_0001	social:inter_hasidic	propagated	False	medium	REJECT	Story centers on R. Leib Sarah's hidden tzaddikim activities and a master-disciple/attendant dynamic; no depiction of peer Hasidim interacting socially.
Khal-Hasidim_0080	social:inter_hasidic_conflict_between_tsaddikim	direct	True	medium	CONFIRM	The story describes a sharp verbal exchange ('דברים חדודים') and mutual offense between R. Nachman and the Maggid/Mokhiach, both tzaddikim.
Khal-Hasidim_0108	social:inter_hasidic_conflict_between_tsaddikim	propagated	False	medium	REJECT	The story is about common people speaking against the Baal Shem Tov, not an actual conflict between two tsaddikim; the parable references old disputes but no depicted inter-tsaddik conflict.
Shivhei-Habesht_0091	social:inter_hasidic_conflict_between_tsaddikim	propagated	True	high	CONFIRM	Depicts a sharp verbal conflict ('דברים חדודים') between R. Nachman and the Mokhiach, with the Mokhiach taking offense.
Shivhei-Habesht_0190	social:inter_hasidic_conflict_between_tsaddikim	direct	True	medium	CONFIRM	The story references disputes between tzaddikim (Saul/David, Hillel/Shammai) as analogies, and frames conflict among the Besht's followers as legitimate tzaddik-level disagreement, though the direct conflict is about the Besht rather than between two named rebbes.
Adat-Zadikim_0018	social:inter_hasidic_inheritance_of_leadership	propagated	False	high	REJECT	Story depicts the Maggid's initial attraction to the Baal Shem Tov as disciple, not succession/inheritance of leadership.
Khal-Hasidim_0139	social:inter_hasidic_inheritance_of_leadership	direct	False	high	REJECT	Story depicts the Maggid of Mezeritch becoming a disciple of the Baal Shem Tov, not formal succession/inheritance of leadership.
Khal-Hasidim_0142	social:inter_hasidic_inheritance_of_leadership	propagated	False	high	REJECT	Story concerns the Maggid's death and his son R. Avraham's spiritual conduct/visions, not a formal succession of leadership.
Khal-Hasidim_0169	social:inter_hasidic_inheritance_of_leadership	direct	False	high	REJECT	Story concerns a rebbe rejecting his adopted son for mocking other tzaddikim; no actual succession of leadership is depicted.
Shivhei-Habesht_0040	social:inter_hasidic_inheritance_of_leadership	direct	True	high	CONFIRM	The story opens with R. Avraham, son of the Maggid, being accepted as Maggid-Meisharim succeeding his father, depicting father-to-son rebbe succession.
Shivhei-Harav_0001	social:inter_hasidic_inheritance_of_leadership	direct	False	high	REJECT	Story discusses R. Shneur Zalman's rise and conflicts, not formal succession of rebbe leadership.
Sipurei-Zadikim_0006	social:inter_hasidic_inheritance_of_leadership	propagated	False	high	REJECT	Story concerns a rebbe disowning his adopted son for mocking other tzaddikim; no succession of leadership is depicted.
Sipurei-Zadikim_0013	social:inter_hasidic_inheritance_of_leadership	direct	True	high	CONFIRM	Story centers on the succession of a rabbi in Lublin, with the dying rabbi designating how his successor will be chosen.
Adat-Zadikim_0006	social:inter_hasidic_master_disciple_relationship	propagated	True	high	CONFIRM	R' Michel of Zlotchov sends his disciple on a journey to learn trust in God, and the disciple returns to report — a clear rebbe-disciple relationship.
Adat-Zadikim_0015	social:inter_hasidic_master_disciple_relationship	propagated	True	high	CONFIRM	The story centrally depicts the relationship between the Maggid of Kozhnitz and his Hasid/disciple, who travels monthly to him and follows his directives.
Khal-Hasidim_0009	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	Story depicts the Besht's revelation/early life, not a rebbe-disciple relationship.
Khal-Hasidim_0026	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	Story describes the Besht's prayer and ecstatic states, transmitted through chains of disciples, but does not depict a central master-disciple relationship as its theme.
Khal-Hasidim_0028	social:inter_hasidic_master_disciple_relationship	direct	True	high	CONFIRM	The Baal Shem Tov ascends to his teacher (the 'rebbe known from Toldot Yaakov Yosef') and pleads for help opening the locked gate, depicting a master-disciple interaction between Hasidic figures.
Khal-Hasidim_0031	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	Story depicts two masters (Besht and his brother-in-law R. Gershon), not a master-disciple relationship.
Khal-Hasidim_0035	social:inter_hasidic_master_disciple_relationship	direct	False	medium	REJECT	Story centers on the Besht's visions and Sabbatean matters; while R' Yoel transmits and R' of Polnoye interacts with Besht, the master-disciple relationship itself is not the focus.
Khal-Hasidim_0040	social:inter_hasidic_master_disciple_relationship	propagated	False	high	REJECT	Story involves a rabbi consulting the Baal Shem Tov about demons, not a rebbe-disciple relationship.
Khal-Hasidim_0056	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	Story involves the Baal Shem Tov and others but does not depict a rebbe-disciple relationship as central.
Khal-Hasidim_0086	social:inter_hasidic_master_disciple_relationship	direct	True	high	CONFIRM	The story centers on the Baal Shem Tov's relationship with disciples (R. Zev Kitzes, R. David Forkes) who initially rejected him as their master.
Khal-Hasidim_0089	social:inter_hasidic_master_disciple_relationship	propagated	False	medium	REJECT	Story depicts Baal Shem Tov with R' Meir as companion/attendant, but focuses on the Besht's conduct with money rather than a master-disciple relationship dynamic.
Khal-Hasidim_0115	social:inter_hasidic_master_disciple_relationship	propagated	False	high	REJECT	The story depicts a Baal Shem Tov encounter with a wealthy visitor, not a rebbe-disciple relationship.
Khal-Hasidim_0154	social:inter_hasidic_master_disciple_relationship	direct	True	high	CONFIRM	R. Yechiel Michel of Zlotchov instructs his disciple, sending him on a journey to learn trust, and the disciple returns to report — a central rebbe-disciple dynamic.
Khal-Hasidim_0162	social:inter_hasidic_master_disciple_relationship	propagated	False	high	REJECT	Story describes R' Leib Sarah's hidden activities and a journey with a host's son-in-law/servant, not a rebbe-disciple relationship.
Khal-Hasidim_0237	social:inter_hasidic_master_disciple_relationship	propagated	True	high	CONFIRM	The story centrally depicts the Hasid's relationship with his rebbe (Maggid of Kozhnitz) who sends him to another rebbe (of Lublin) for guidance.
Peer-MiKdoshim_0001	social:inter_hasidic_master_disciple_relationship	propagated	False	high	REJECT	Story depicts a tzaddik (Besht) instructing a wealthy visitor and other tzaddikim's discussion; no rebbe-disciple relationship is central.
Shivhei-Habesht_0005B	social:inter_hasidic_master_disciple_relationship	propagated	False	high	REJECT	Story depicts the Besht's revelation, asceticism, and healing; no rebbe-disciple relationship is central.
Shivhei-Habesht_0015	social:inter_hasidic_master_disciple_relationship	direct	False	medium	REJECT	The story centers on the Besht's prayer states as recounted by various disciples; it doesn't depict a substantive master-disciple relational dynamic as its focus.
Shivhei-Habesht_0016	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	Story involves the Besht and associates relating dreams/visions; no rebbe-disciple relationship is central.
Shivhei-Habesht_0017	social:inter_hasidic_master_disciple_relationship	propagated	True	high	CONFIRM	The Besht explicitly appeals to 'my rebbe' (author of Toldot Yaakov Yosef) for help opening the gate, depicting a master-disciple relationship central to the story's climax.
Shivhei-Habesht_0020	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	Story depicts Besht with his brother-in-law R. Gershon, not a master-disciple relationship.
Shivhei-Habesht_0035	social:inter_hasidic_master_disciple_relationship	direct	False	medium	REJECT	Story centers on the Besht's visions and reports; while disciples (R. Yoel, son of R. of Polnoye) transmit accounts, the master-disciple relationship itself is not the focus.
Shivhei-Habesht_0048	social:inter_hasidic_master_disciple_relationship	direct	False	medium	REJECT	Story centers on the Besht and emissaries sent to test him, not on an ongoing rebbe-disciple relationship.
Shivhei-Habesht_0050A	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	Story involves the Besht, a rabbi, and a scribe dealing with demons; no master-disciple relationship is depicted.
Shivhei-Habesht_0066	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	Story involves the Besht and his brother-in-law/contemporaries, not a rebbe-disciple relationship.
Shivhei-Habesht_0112	social:inter_hasidic_master_disciple_relationship	direct	False	medium	REJECT	The story centers on the Besht and other rabbis/scholars (R. Zev Kotzes, R. David Forkes) recognizing his greatness, not on a rebbe-disciple relationship.
Shivhei-Habesht_0138	social:inter_hasidic_master_disciple_relationship	direct	False	medium	REJECT	The story depicts the Besht traveling with R. Meir (later a rabbi), but their relationship is portrayed as companion/early acquaintance rather than an established rebbe-disciple bond within Hasidism.
Shivhei-Habesht_0160	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	The story involves the Besht and his associates but does not depict a central rebbe-disciple relationship.
Shivhei-Habesht_0184	social:inter_hasidic_master_disciple_relationship	propagated	False	high	REJECT	Depicts a Hasidic master (Besht) and a petitioner/follower, not a formal master-disciple relationship.
Sipurei-Zadikim_0001	social:inter_hasidic_master_disciple_relationship	direct	False	medium	REJECT	Story centers on R' Leib Sarahs and hidden tzaddikim; mentions disciples briefly but the master-disciple relationship is not the central theme.
Sipurei-Zadikim_0008	social:inter_hasidic_master_disciple_relationship	direct	False	high	REJECT	Story describes the tzaddik's personal conduct and wonders; no rebbe-disciple relationship is depicted.
Adat-Zadikim_0004	social:marital_relationship	propagated	True	high	CONFIRM	The story depicts the dying wife extracting an oath from her husband not to marry her niece, central to the plot.
Adat-Zadikim_0006	social:marital_relationship	propagated	False	high	REJECT	Story concerns trust in God; no marital relationship between a couple is depicted (wives mentioned only as captives, husbands fled, no relational depiction).
Adat-Zadikim_0015	social:marital_relationship	propagated	True	high	CONFIRM	The story depicts the childless couple's marital interactions, the wife pressuring her husband to seek a blessing and agreeing to poverty for children.
Khal-Hasidim_0001	social:marital_relationship	propagated	True	high	CONFIRM	The story depicts the marital relationship between R. Eliezer and his wife (separation, reunion, conceiving the Baal Shem Tov) and also between R. Eliezer and the minister's daughter (refusal to touch her, her question, his revelation).
