div - xml:id	Edition	unique	Story	full tag	top-tag	sub-tag	women-in-story
	Maase-Zadikim		Maase-Zadikim_0031	social-relations:inter_hasidic_inheritance_of_leadership	social-relations	inter_hasidic_inheritance_of_leadership	No Women
	Maase-Zadikim		Maase-Zadikim_0031	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	No Women
	Maase-Zadikim		Maase-Zadikim_0031	practice:travel_to_other_tsaddik	practice	travel_to_other_tsaddik	No Women
	Maase-Zadikim		Maase-Zadikim_0031	practice:reception_of_hasidim	practice	reception_of_hasidim	No Women
	Maase-Zadikim		Maase-Zadikim_0031	supernatural:perception	supernatural	perception	No Women
	Maase-Zadikim		Maase-Zadikim_0031	ethics-and-emotions:adultery	ethics-and-emotions	adultery	No Women
	Maase-Zadikim		Maase-Zadikim_0031	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
	Maase-Zadikim		Maase-Zadikim_0031	social-relations:with_sinners	social-relations	with_sinners	No Women
	Maase-Zadikim		Maase-Zadikim_0031	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
Maase-Zadikim_0032	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0032	Women in Story	women	Women in Story	Yes
	Maase-Zadikim		Maase-Zadikim_0032	social-relations:with_sinners	social-relations	with_sinners	Yes
	Maase-Zadikim		Maase-Zadikim_0032	ethics-and-emotions:repentance	ethics-and-emotions	repentance	Yes
	Maase-Zadikim		Maase-Zadikim_0032	ethics-and-emotions:virtues	ethics-and-emotions	virtues	Yes
	Maase-Zadikim		Maase-Zadikim_0032	supernatural:perception	supernatural	perception	Yes
Maase-Zadikim_0033	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0033	supernatural:perception	supernatural	perception	No Women
	Maase-Zadikim		Maase-Zadikim_0033	ethics-and-emotions:adultery	ethics-and-emotions	adultery	No Women
	Maase-Zadikim		Maase-Zadikim_0033	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
Maase-Zadikim_0034	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0034	times:death	times	death	No Women
	Maase-Zadikim		Maase-Zadikim_0034	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Maase-Zadikim		Maase-Zadikim_0034	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	No Women
	Maase-Zadikim		Maase-Zadikim_0034	halakhah:prayer	halakhah	prayer	No Women
	Maase-Zadikim		Maase-Zadikim_0034	practice:reception_of_hasidim	practice	reception_of_hasidim	No Women
	Maase-Zadikim		Maase-Zadikim_0034	supernatural:perception	supernatural	perception	No Women
	Maase-Zadikim		Maase-Zadikim_0034	folkloristics:story_type_rapprochement	folkloristics	story_type_rapprochement	No Women
	Maase-Zadikim		Maase-Zadikim_0034	ethics-and-emotions:virtues_humility	ethics-and-emotions	virtues_humility	No Women
Maase-Zadikim_0035	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0035	folkloristics:story_type_death_of_the_tsaddik	folkloristics	story_type_death_of_the_tsaddik	No Women
	Maase-Zadikim		Maase-Zadikim_0035	times:death	times	death	No Women
	Maase-Zadikim		Maase-Zadikim_0035	supernatural:perception	supernatural	perception	No Women
	Maase-Zadikim		Maase-Zadikim_0035	kabbalah	kabbalah		No Women
Maase-Zadikim_0036	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0036	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
	Maase-Zadikim		Maase-Zadikim_0036	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Maase-Zadikim		Maase-Zadikim_0036	supernatural:perception	supernatural	perception	No Women
Maase-Zadikim_0037	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0037	Women in Story	women	Women in Story	Yes
	Maase-Zadikim		Maase-Zadikim_0037	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	Yes
	Maase-Zadikim		Maase-Zadikim_0037	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Maase-Zadikim		Maase-Zadikim_0037	social-relations:marital_relationship	social-relations	marital_relationship	Yes
	Maase-Zadikim		Maase-Zadikim_0037	social-relations:conflict	social-relations	conflict	Yes
Maase-Zadikim_0038	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0038	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
Maase-Zadikim_0039	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0039	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
Maase-Zadikim_0040	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0040	not-a-hasidic-story:sermon	not-a-hasidic-story	sermon	No Women
	Maase-Zadikim		Maase-Zadikim_0040	practice:sermon	practice	sermon	No Women
Maase-Zadikim_0041	Maase-Zadikim	Maase-Zadikim	Maase-Zadikim_0041	folkloristics:story_type_virtues	folkloristics	story_type_virtues	No Women
	Maase-Zadikim		Maase-Zadikim_0041	ethics-and-emotions:lying	ethics-and-emotions	lying	No Women
	Maase-Zadikim		Maase-Zadikim_0041	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
Khal-Hasidim_0001	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0001	folkloristics:story_type_birth_of_the_tsaddik	folkloristics	story_type_birth_of_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0001	practice:protection	practice	protection	Yes
	Khal-Hasidim		Khal-Hasidim_0001	supernatural:demons	supernatural	demons	Yes
	Khal-Hasidim		Khal-Hasidim_0001	practice:solitude	practice	solitude	Yes
	Khal-Hasidim		Khal-Hasidim_0001	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0001	times:inauguration	times	inauguration	Yes
	Khal-Hasidim		Khal-Hasidim_0001	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0001	times:birth	times	birth	Yes
	Khal-Hasidim		Khal-Hasidim_0001	supernatural:perception	supernatural	perception	Yes
	Khal-Hasidim		Khal-Hasidim_0001	practice:study	practice	study	Yes
	Khal-Hasidim		Khal-Hasidim_0001	ethics-and-emotions:fear	ethics-and-emotions	fear	Yes
Khal-Hasidim_0002	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0002	times:inauguration	times	inauguration	Yes
	Khal-Hasidim		Khal-Hasidim_0002	folkloristics:story_type_inauguration	folkloristics	story_type_inauguration	Yes
	Khal-Hasidim		Khal-Hasidim_0002	knowledge:secret_texts	knowledge	secret_texts	Yes
	Khal-Hasidim		Khal-Hasidim_0002	social-relations:with_the_authorities	social-relations	with_the_authorities	Yes
	Khal-Hasidim		Khal-Hasidim_0002	social-relations:with_non_jews	social-relations	with_non_jews	Yes
	Khal-Hasidim		Khal-Hasidim_0002	social-relations:with_non_jews_hostility_against_jews	social-relations	with_non_jews_hostility_against_jews	Yes
	Khal-Hasidim		Khal-Hasidim_0002	social-relations:marriage_matchmaking	social-relations	marriage_matchmaking	Yes
	Khal-Hasidim		Khal-Hasidim_0002	social-relations:marriage	social-relations	marriage	Yes
	Khal-Hasidim		Khal-Hasidim_0002	practice:meditation	practice	meditation	Yes
	Khal-Hasidim		Khal-Hasidim_0002	social-relations:with_sinners	social-relations	with_sinners	Yes
	Khal-Hasidim		Khal-Hasidim_0002	ethics-and-emotions:punishment	ethics-and-emotions	punishment	Yes
	Khal-Hasidim		Khal-Hasidim_0002	practice:solitude	practice	solitude	Yes
	Khal-Hasidim		Khal-Hasidim_0002	knowledge:esoteric	knowledge	esoteric	Yes
	Khal-Hasidim		Khal-Hasidim_0002	practice:protection	practice	protection	Yes
	Khal-Hasidim		Khal-Hasidim_0002	practice:asceticism	practice	asceticism	Yes
	Khal-Hasidim		Khal-Hasidim_0002	supernatural:angels	supernatural	angels	Yes
	Khal-Hasidim		Khal-Hasidim_0002	ethics-and-emotions:virtues_poverty	ethics-and-emotions	virtues_poverty	Yes
	Khal-Hasidim		Khal-Hasidim_0002	kabbalah:kabbalistic_terms_kavvanot	kabbalah	kabbalistic_terms_kavvanot	Yes
	Khal-Hasidim		Khal-Hasidim_0002	supernatural:magic	supernatural	magic	Yes
	Khal-Hasidim		Khal-Hasidim_0002	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0002	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0002	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	Yes
	Khal-Hasidim		Khal-Hasidim_0002	social-relations:marital_relationship	social-relations	marital_relationship	Yes
	Khal-Hasidim		Khal-Hasidim_0002	characters-and-roles:hidden_righteous	characters-and-roles	hidden_righteous	Yes
	Khal-Hasidim		Khal-Hasidim_0002	supernatural:miracle	supernatural	miracle	Yes
	Khal-Hasidim		Khal-Hasidim_0002	practice:study	practice	study	Yes
	Khal-Hasidim		Khal-Hasidim_0002	practice:fasting	practice	fasting	Yes
	Khal-Hasidim		Khal-Hasidim_0002	times:death	times	death	Yes
Khal-Hasidim_0003	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0003	supernatural:contraction_of_the_road	supernatural	contraction_of_the_road	Yes
	Khal-Hasidim		Khal-Hasidim_0003	social-relations:with_sinners	social-relations	with_sinners	Yes
	Khal-Hasidim		Khal-Hasidim_0003	ethics-and-emotions:punishment	ethics-and-emotions	punishment	Yes
	Khal-Hasidim		Khal-Hasidim_0003	practice:solitude	practice	solitude	Yes
	Khal-Hasidim		Khal-Hasidim_0003	supernatural:reincarnation	supernatural	reincarnation	Yes
	Khal-Hasidim		Khal-Hasidim_0003	spaces:the_land_of_israel	spaces	the_land_of_israel	Yes
	Khal-Hasidim		Khal-Hasidim_0003	supernatural:magic	supernatural	magic	Yes
	Khal-Hasidim		Khal-Hasidim_0003	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0003	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0003	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	Yes
	Khal-Hasidim		Khal-Hasidim_0003	characters-and-roles:hidden_righteous	characters-and-roles	hidden_righteous	Yes
	Khal-Hasidim		Khal-Hasidim_0003	ethics-and-emotions:repentance	ethics-and-emotions	repentance	Yes
	Khal-Hasidim		Khal-Hasidim_0003	practice:healing_of_the_soul	practice	healing_of_the_soul	Yes
Khal-Hasidim_0004	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0004	folkloristics:story_type_advent	folkloristics	story_type_advent	Yes
	Khal-Hasidim		Khal-Hasidim_0004	folkloristics:story_type_rapprochement	folkloristics	story_type_rapprochement	Yes
	Khal-Hasidim		Khal-Hasidim_0004	knowledge:secret_texts	knowledge	secret_texts	Yes
	Khal-Hasidim		Khal-Hasidim_0004	custom:hasidic_custom	custom	hasidic_custom	Yes
	Khal-Hasidim		Khal-Hasidim_0004	social-relations:retrospective_recognition	social-relations	retrospective_recognition	Yes
	Khal-Hasidim		Khal-Hasidim_0004	social-relations:inter_hasidic	social-relations	inter_hasidic	Yes
	Khal-Hasidim		Khal-Hasidim_0004	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	Yes
	Khal-Hasidim		Khal-Hasidim_0004	practice:sermon	practice	sermon	Yes
	Khal-Hasidim		Khal-Hasidim_0004	supernatural:prognostication	supernatural	prognostication	Yes
	Khal-Hasidim		Khal-Hasidim_0004	practice:solitude	practice	solitude	Yes
	Khal-Hasidim		Khal-Hasidim_0004	characters-and-roles:hidden_righteous	characters-and-roles	hidden_righteous	Yes
	Khal-Hasidim		Khal-Hasidim_0004	supernatural:perception	supernatural	perception	Yes
	Khal-Hasidim		Khal-Hasidim_0004	knowledge:esoteric	knowledge	esoteric	Yes
	Khal-Hasidim		Khal-Hasidim_0004	halakhah:tefillin	halakhah	tefillin	Yes
	Khal-Hasidim		Khal-Hasidim_0004	times:shabbat	times	shabbat	Yes
	Khal-Hasidim		Khal-Hasidim_0004	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0004	social-relations:marital_relationship	social-relations	marital_relationship	Yes
	Khal-Hasidim		Khal-Hasidim_0004	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0004	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	Yes
	Khal-Hasidim		Khal-Hasidim_0004	practice:tvilah	practice	tvilah	Yes
	Khal-Hasidim		Khal-Hasidim_0004	supernatural:light_or_fire_as_a_sign_of_righteousness	supernatural	light_or_fire_as_a_sign_of_righteousness	Yes
	Khal-Hasidim		Khal-Hasidim_0004	halakhah:prayer	halakhah	prayer	Yes
	Khal-Hasidim		Khal-Hasidim_0004	practice:devekut	practice	devekut	Yes
	Khal-Hasidim		Khal-Hasidim_0004	ethics-and-emotions:fear	ethics-and-emotions	fear	Yes
	Khal-Hasidim		Khal-Hasidim_0004	experience:devekut	experience	devekut	Yes
Khal-Hasidim_0005	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0005	experience:devekut	experience	devekut	No Women
	Khal-Hasidim		Khal-Hasidim_0005	practice:devekut	practice	devekut	No Women
	Khal-Hasidim		Khal-Hasidim_0005	practice:tvilah	practice	tvilah	No Women
	Khal-Hasidim		Khal-Hasidim_0005	practice:solitude	practice	solitude	No Women
Khal-Hasidim_0006	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0006	practice:healing	practice	healing	No Women
	Khal-Hasidim		Khal-Hasidim_0006	social-relations:with_non_jews	social-relations	with_non_jews	No Women
	Khal-Hasidim		Khal-Hasidim_0006	social-relations:with_non_jews_hostility_against_jews	social-relations	with_non_jews_hostility_against_jews	No Women
	Khal-Hasidim		Khal-Hasidim_0006	social-relations:with_the_authorities	social-relations	with_the_authorities	No Women
	Khal-Hasidim		Khal-Hasidim_0006	practice:protection	practice	protection	No Women
	Khal-Hasidim		Khal-Hasidim_0006	supernatural:perception	supernatural	perception	No Women
	Khal-Hasidim		Khal-Hasidim_0006	halakhah:prayer	halakhah	prayer	No Women
Khal-Hasidim_0007	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0007	folkloristics:story_type_rapprochement	folkloristics	story_type_rapprochement	No Women
	Khal-Hasidim		Khal-Hasidim_0007	experience:mystical	experience	mystical	No Women
	Khal-Hasidim		Khal-Hasidim_0007	social-relations:retrospective_recognition	social-relations	retrospective_recognition	No Women
	Khal-Hasidim		Khal-Hasidim_0007	halakhah:prayer	halakhah	prayer	No Women
	Khal-Hasidim		Khal-Hasidim_0007	ethics-and-emotions:fear	ethics-and-emotions	fear	No Women
	Khal-Hasidim		Khal-Hasidim_0007	practice:healing_of_the_soul	practice	healing_of_the_soul	No Women
Khal-Hasidim_0008	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0008	spaces:heaven	spaces	heaven	No Women
	Khal-Hasidim		Khal-Hasidim_0008	experience:journey_to_heaven	experience	journey_to_heaven	No Women
	Khal-Hasidim		Khal-Hasidim_0008	experience:mystical	experience	mystical	No Women
	Khal-Hasidim		Khal-Hasidim_0008	supernatural:mystical_vision	supernatural	mystical_vision	No Women
	Khal-Hasidim		Khal-Hasidim_0008	practice:healing	practice	healing	No Women
	Khal-Hasidim		Khal-Hasidim_0008	practice:storytelling	practice	storytelling	No Women
	Khal-Hasidim		Khal-Hasidim_0008	practice:use_of_holy_names	practice	use_of_holy_names	No Women
	Khal-Hasidim		Khal-Hasidim_0008	supernatural:magic	supernatural	magic	No Women
	Khal-Hasidim		Khal-Hasidim_0008	ethics-and-emotions:fear	ethics-and-emotions	fear	No Women
	Khal-Hasidim		Khal-Hasidim_0008	experience:visions	experience	visions	No Women
	Khal-Hasidim		Khal-Hasidim_0008	knowledge:esoteric	knowledge	esoteric	No Women
	Khal-Hasidim		Khal-Hasidim_0008	characters-and-roles:ritual_slaughterer	characters-and-roles	ritual_slaughterer	No Women
Khal-Hasidim_0009	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0009	folkloristics:story_type_revelation	folkloristics	story_type_revelation	Yes
	Khal-Hasidim		Khal-Hasidim_0009	practice:solitude	practice	solitude	Yes
	Khal-Hasidim		Khal-Hasidim_0009	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0009	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	Yes
	Khal-Hasidim		Khal-Hasidim_0009	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0009	social-relations:marital_relationship	social-relations	marital_relationship	Yes
	Khal-Hasidim		Khal-Hasidim_0009	practice:use_of_holy_names	practice	use_of_holy_names	Yes
	Khal-Hasidim		Khal-Hasidim_0009	knowledge:esoteric	knowledge	esoteric	Yes
	Khal-Hasidim		Khal-Hasidim_0009	ethics-and-emotions:prohibitions	ethics-and-emotions	prohibitions	Yes
	Khal-Hasidim		Khal-Hasidim_0009	supernatural:communicating_with_the_invisible	supernatural	communicating_with_the_invisible	Yes
	Khal-Hasidim		Khal-Hasidim_0009	supernatural:demons	supernatural	demons	Yes
	Khal-Hasidim		Khal-Hasidim_0009	ethics-and-emotions:punishment	ethics-and-emotions	punishment	Yes
	Khal-Hasidim		Khal-Hasidim_0009	practice:protection	practice	protection	Yes
	Khal-Hasidim		Khal-Hasidim_0009	halakhah:prayer	halakhah	prayer	Yes
	Khal-Hasidim		Khal-Hasidim_0009	practice:healing	practice	healing	Yes
	Khal-Hasidim		Khal-Hasidim_0009	ethics-and-emotions:virtues_poverty	ethics-and-emotions	virtues_poverty	Yes
	Khal-Hasidim		Khal-Hasidim_0009	supernatural:miracle	supernatural	miracle	Yes
	Khal-Hasidim		Khal-Hasidim_0009	social-relations:with_non_jews	social-relations	with_non_jews	Yes
	Khal-Hasidim		Khal-Hasidim_0009	supernatural:prognostication	supernatural	prognostication	Yes
Khal-Hasidim_0010	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0010	supernatural:demons	supernatural	demons	No Women
	Khal-Hasidim		Khal-Hasidim_0010	supernatural:communicating_with_the_invisible	supernatural	communicating_with_the_invisible	No Women
	Khal-Hasidim		Khal-Hasidim_0010	practice:writing_amulets	practice	writing_amulets	No Women
	Khal-Hasidim		Khal-Hasidim_0010	supernatural:magic	supernatural	magic	No Women
	Khal-Hasidim		Khal-Hasidim_0010	practice:protection	practice	protection	No Women
Khal-Hasidim_0011	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0011	supernatural:prognostication	supernatural	prognostication	No Women
	Khal-Hasidim		Khal-Hasidim_0011	social-relations:retrospective_recognition	social-relations	retrospective_recognition	No Women
	Khal-Hasidim		Khal-Hasidim_0011	folkloristics:story_type_prognostication	folkloristics	story_type_prognostication	No Women
	Khal-Hasidim		Khal-Hasidim_0011	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
	Khal-Hasidim		Khal-Hasidim_0011	supernatural:communicating_with_the_invisible	supernatural	communicating_with_the_invisible	No Women
	Khal-Hasidim		Khal-Hasidim_0011	supernatural:perception	supernatural	perception	No Women
	Khal-Hasidim		Khal-Hasidim_0011	supernatural:angel_of_death	supernatural	angel_of_death	No Women
Khal-Hasidim_0012	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0012	practice:storytelling	practice	storytelling	Yes
	Khal-Hasidim		Khal-Hasidim_0012	spaces:the_land_of_israel	spaces	the_land_of_israel	Yes
	Khal-Hasidim		Khal-Hasidim_0012	times:holidays	times	holidays	Yes
	Khal-Hasidim		Khal-Hasidim_0012	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0012	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0012	ethics-and-emotions:Joy	ethics-and-emotions	Joy	Yes
	Khal-Hasidim		Khal-Hasidim_0012	supernatural:magic	supernatural	magic	Yes
	Khal-Hasidim		Khal-Hasidim_0012	supernatural:miracle	supernatural	miracle	Yes
	Khal-Hasidim		Khal-Hasidim_0012	practice:use_of_holy_names	practice	use_of_holy_names	Yes
Khal-Hasidim_0013	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0013	ethics-and-emotions:Joy	ethics-and-emotions	Joy	Yes
	Khal-Hasidim		Khal-Hasidim_0013	ethics-and-emotions:sadness	ethics-and-emotions	sadness	Yes
	Khal-Hasidim		Khal-Hasidim_0013	practice:protection	practice	protection	Yes
	Khal-Hasidim		Khal-Hasidim_0013	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0013	times:holidays	times	holidays	Yes
