"action"	"text"	"original_label"	"corrected_label"	"start"	"end"	"source_file"	"context_before"	"context_after"	"context_containing"
"removed"	"נוגה"	"GPE"	""	"34240"	"34244"	"Peulat-Hatzadikim.xml"	"על פיו וכו' וע״כ סגרתי
					הנביא האט גיקענטהדלה והי׳ ברצוננו לעשות כמו אלישע ובא אלינו חותני מורי ורבי ואמר
					לנו כלך מדרך זה כי הוא ענין מסוכן ואח״כ פתח הרב לומר תורה
					ע״פ ואורח צדיקים כאור"	":
				
				Peulat-Hatzadikim_0036

					שאל אותו הגאון ר׳ ענזיל מסטריא ז״ל ואמר לו כמדומה לי אשר
					הנהגת רעבישקייט להיות גיטער יוד הוא תאוה כמו כל התאוות
					והשיבו הה״ק אמת הדבר אמנם לזה התאוה"	""
"removed"	"ענזיל מסטריא"	"PER"	""	"34303"	"34315"	"Peulat-Hatzadikim.xml"	"כמו אלישע ובא אלינו חותני מורי ורבי ואמר
					לנו כלך מדרך זה כי הוא ענין מסוכן ואח״כ פתח הרב לומר תורה
					ע״פ ואורח צדיקים כאור נוגה :
				
				Peulat-Hatzadikim_0036

					שאל אותו הגאון ר׳"	"ז״ל ואמר לו כמדומה לי אשר
					הנהגת רעבישקייט להיות גיטער יוד הוא תאוה כמו כל התאוות
					והשיבו הה״ק אמת הדבר אמנם לזה התאוה אין ביכול להגיע עד
					שמשברין מקודם כל התאוות שבעולם ואז יוכל להשיג"	""
"added"	"ענזיל"	""	"PER"	"34303"	"34308"	"Peulat-Hatzadikim.xml"	"כמו אלישע ובא אלינו חותני מורי ורבי ואמר
					לנו כלך מדרך זה כי הוא ענין מסוכן ואח״כ פתח הרב לומר תורה
					ע״פ ואורח צדיקים כאור נוגה :
				
				Peulat-Hatzadikim_0036

					שאל אותו הגאון ר׳"	"מסטריא ז״ל ואמר לו כמדומה לי אשר
					הנהגת רעבישקייט להיות גיטער יוד הוא תאוה כמו כל התאוות
					והשיבו הה״ק אמת הדבר אמנם לזה התאוה אין ביכול להגיע עד
					שמשברין מקודם כל התאוות שבעולם ואז יוכל"	""
"added"	"סטריא"	""	"GPE"	"34310"	"34315"	"Peulat-Hatzadikim.xml"	"אלישע ובא אלינו חותני מורי ורבי ואמר
					לנו כלך מדרך זה כי הוא ענין מסוכן ואח״כ פתח הרב לומר תורה
					ע״פ ואורח צדיקים כאור נוגה :
				
				Peulat-Hatzadikim_0036

					שאל אותו הגאון ר׳ ענזיל מ"	"ז״ל ואמר לו כמדומה לי אשר
					הנהגת רעבישקייט להיות גיטער יוד הוא תאוה כמו כל התאוות
					והשיבו הה״ק אמת הדבר אמנם לזה התאוה אין ביכול להגיע עד
					שמשברין מקודם כל התאוות שבעולם ואז יוכל להשיג"	"מסטריא"
"removed"	"בללו"	"GPE"	""	"34963"	"34967"	"Peulat-Hatzadikim.xml"	"אנשים נוסעים לאיש צדיק ונותנים לו מעות ומה הענין
					ההוא שכמה אנשים יתנו מעות לאיש אחד אמנם הענין שכל בנין צריך
					יסוד מקודם ואם אין יסוד חזק אז נופל הבנין ואינו שוה כלל. והנה כל
					העולם ב"	"נקרא בנין אחד והצדיק הוא יסוד הבנין במש״ה וצדיק
					יסוד עולם נמצא שהצדיק מעמיד העולם ממילא ראוי שכל העולם יתנו
					לו מעות להחזיקו מכספם ומזהבם כי הוא המעמידם ומקיימם אולם קשה
					למה נוסעים"	"בבללו"
"removed"	"שבת"	"TIMEX"	""	"35229"	"35232"	"Peulat-Hatzadikim.xml"	"נמצא שהצדיק מעמיד העולם ממילא ראוי שכל העולם יתנו
					לו מעות להחזיקו מכספם ומזהבם כי הוא המעמידם ומקיימם אולם קשה
					למה נוסעים העולם גם אלי הלא אנכי יודע בעצמי שאינני בגדר צדיק
					ויסוד ונתיי"	"י שיש עוד דבר א׳ הצריך לבנין העולם ע״פ מ״ש דאמרי׳
					במס׳ חולין תולה ארץ על בלימה אין העולם מתקיים אלא במי שבולם
					א״ע בשעת מריבה נמצא שמי ששותק לשונאיו ואינו פותח פיו לדבר
					נגדם הנה הוא"	"ונתיישבתי"
"added"	"חולין"	""	"WOA"	"35292"	"35297"	"Peulat-Hatzadikim.xml"	"להחזיקו מכספם ומזהבם כי הוא המעמידם ומקיימם אולם קשה
					למה נוסעים העולם גם אלי הלא אנכי יודע בעצמי שאינני בגדר צדיק
					ויסוד ונתיישבתי שיש עוד דבר א׳ הצריך לבנין העולם ע״פ מ״ש דאמרי׳
					במס׳"	"תולה ארץ על בלימה אין העולם מתקיים אלא במי שבולם
					א״ע בשעת מריבה נמצא שמי ששותק לשונאיו ואינו פותח פיו לדבר
					נגדם הנה הוא מקיים העולם ומלואה ושוב מגיע לו מהעולם מעות מהדין
					ע""ז שמע לקולי"	""
"removed"	"ישראל מריזין"	"PER"	""	"35943"	"35955"	"Peulat-Hatzadikim.xml"	"ואמר על כתביו לולא ידעתי מחברו חייתי
					אומר כי מלאך כתב זאת תאמינו לי כי אני בעצמי צריך ליגע כמה
					פעמים להבין דברי מה שכוונתי אז בעת כתיבתי:
				
				Peulat-Hatzadikim_0039

					הה""ק ר׳"	"ז״ל
				
				
					הוא הי׳ אומר פי׳ הפסוק והיה אם שכוח תשכח את ד׳ אלקיך אין
					והיה אלא שמחה והכוונה והיה אם שכוח פי׳ אם תשכח השמחה
					אז תשכח את ד׳"	""
"added"	"ישראל"	""	"PER"	"35943"	"35948"	"Peulat-Hatzadikim.xml"	"ואמר על כתביו לולא ידעתי מחברו חייתי
					אומר כי מלאך כתב זאת תאמינו לי כי אני בעצמי צריך ליגע כמה
					פעמים להבין דברי מה שכוונתי אז בעת כתיבתי:
				
				Peulat-Hatzadikim_0039

					הה""ק ר׳"	"מריזין ז״ל
				
				
					הוא הי׳ אומר פי׳ הפסוק והיה אם שכוח תשכח את ד׳ אלקיך אין
					והיה אלא שמחה והכוונה והיה אם שכוח פי׳ אם תשכח השמחה
					אז תשכח את ד׳ אלקיך:
				
				Peulat-Hatzadikim_0040"	""
"added"	"ריזין"	""	"GPE"	"35950"	"35955"	"Peulat-Hatzadikim.xml"	"על כתביו לולא ידעתי מחברו חייתי
					אומר כי מלאך כתב זאת תאמינו לי כי אני בעצמי צריך ליגע כמה
					פעמים להבין דברי מה שכוונתי אז בעת כתיבתי:
				
				Peulat-Hatzadikim_0039

					הה""ק ר׳ ישראל מ"	"ז״ל
				
				
					הוא הי׳ אומר פי׳ הפסוק והיה אם שכוח תשכח את ד׳ אלקיך אין
					והיה אלא שמחה והכוונה והיה אם שכוח פי׳ אם תשכח השמחה
					אז תשכח את ד׳"	"מריזין"
"removed"	"שי""ת"	"MISC"	""	"36235"	"36239"	"Peulat-Hatzadikim.xml"	"אלא שמחה והכוונה והיה אם שכוח פי׳ אם תשכח השמחה
					אז תשכח את ד׳ אלקיך:
				
				Peulat-Hatzadikim_0040

					אמר פ״א בזה״ל מיר געפינען נאר נישט מסטרא דקדושא אז איין יוד
					זאל קאנען דינן ה"	"מתוך הדחק דאם איז נאר מסטרא אחרא
					מסטרא דקדושא געפינען מיר נאר אז איין יוד קאן דיינען להשי""ת נאר
					מתוך הרחבה גדולה. כן הי׳ אומר בעיר קאמיניץ בימי החול ובש״ק
					בעיר סאדיגערא הוסיף והביא"	"השי""ת"
"removed"	"מקרא"	"WOA"	""	"36437"	"36441"	"Peulat-Hatzadikim.xml"	"מתוך הדחק דאם איז נאר מסטרא אחרא
					מסטרא דקדושא געפינען מיר נאר אז איין יוד קאן דיינען להשי""ת נאר
					מתוך הרחבה גדולה. כן הי׳ אומר בעיר קאמיניץ בימי החול ובש״ק
					בעיר סאדיגערא הוסיף והביא ה"	"לבן קרא לו יגר סהדותא לשון
					יגר בחינת יראה וצמצום אבל יעקב קרא לו גלעד הוא לשון גילה :
				
				Peulat-Hatzadikim_0041

					אמר פ״א בשושן פורים כשישב על הסעודה בזה״ל זיצען יודען אין
					מיינען"	"המקרא"
"added"	"יגר סהדותא"	""	"MISC"	"36453"	"36463"	"Peulat-Hatzadikim.xml"	"איז נאר מסטרא אחרא
					מסטרא דקדושא געפינען מיר נאר אז איין יוד קאן דיינען להשי""ת נאר
					מתוך הרחבה גדולה. כן הי׳ אומר בעיר קאמיניץ בימי החול ובש״ק
					בעיר סאדיגערא הוסיף והביא המקרא לבן קרא לו"	"לשון
					יגר בחינת יראה וצמצום אבל יעקב קרא לו גלעד הוא לשון גילה :
				
				Peulat-Hatzadikim_0041

					אמר פ״א בשושן פורים כשישב על הסעודה בזה״ל זיצען יודען אין
					מיינען זייא זענין יודין אין"	""
"removed"	"שושן"	"GPE"	""	"36580"	"36584"	"Peulat-Hatzadikim.xml"	"קאמיניץ בימי החול ובש״ק
					בעיר סאדיגערא הוסיף והביא המקרא לבן קרא לו יגר סהדותא לשון
					יגר בחינת יראה וצמצום אבל יעקב קרא לו גלעד הוא לשון גילה :
				
				Peulat-Hatzadikim_0041

					אמר פ״א ב"	"פורים כשישב על הסעודה בזה״ל זיצען יודען אין
					מיינען זייא זענין יודין אין דארפין תשובה טאהן נעביך איבער
					דעם השיב ימינו אחור כדי נפשות מישראל ואלין זיך געביך קענען
					ארוים ראטיווען"	"בשושן"
"added"	"שושן פורים"	""	"TIMEX"	"36580"	"36590"	"Peulat-Hatzadikim.xml"	"קאמיניץ בימי החול ובש״ק
					בעיר סאדיגערא הוסיף והביא המקרא לבן קרא לו יגר סהדותא לשון
					יגר בחינת יראה וצמצום אבל יעקב קרא לו גלעד הוא לשון גילה :
				
				Peulat-Hatzadikim_0041

					אמר פ״א ב"	"כשישב על הסעודה בזה״ל זיצען יודען אין
					מיינען זייא זענין יודין אין דארפין תשובה טאהן נעביך איבער
					דעם השיב ימינו אחור כדי נפשות מישראל ואלין זיך געביך קענען
					ארוים ראטיווען"	"בשושן פורים"
"added"	"הבעש״ט"	""	"PER"	"36824"	"36830"	"Peulat-Hatzadikim.xml"	"אין
					מיינען זייא זענין יודין אין דארפין תשובה טאהן נעביך איבער
					דעם השיב ימינו אחור כדי נפשות מישראל ואלין זיך געביך קענען
					ארוים ראטיווען :
				
				Peulat-Hatzadikim_0042

					אמר בשם"	"פי׳ הפסוק מכלכל חיים כחסד מחי׳ מתים ברחמים
					רבים כי הצדיקים נקראים חיים והרשעים הם נקראים מתים וחסד
					הוא לשון חרפה כמו כי חסד הוא לנו וזה פירושו מכלכל חיים הצדיקים
					בחסד ובחרפה מחי' מתים"	""
"removed"	"״ט"	"PER"	""	"36828"	"36830"	"Peulat-Hatzadikim.xml"	"מיינען זייא זענין יודין אין דארפין תשובה טאהן נעביך איבער
					דעם השיב ימינו אחור כדי נפשות מישראל ואלין זיך געביך קענען
					ארוים ראטיווען :
				
				Peulat-Hatzadikim_0042

					אמר בשם הבעש"	"פי׳ הפסוק מכלכל חיים כחסד מחי׳ מתים ברחמים
					רבים כי הצדיקים נקראים חיים והרשעים הם נקראים מתים וחסד
					הוא לשון חרפה כמו כי חסד הוא לנו וזה פירושו מכלכל חיים הצדיקים
					בחסד ובחרפה מחי' מתים"	"הבעש״ט"
"removed"	"ק"	"PER"	""	"36839"	"36840"	"Peulat-Hatzadikim.xml"	"דאם איז נאר מסטרא אחרא
					מסטרא דקדושא געפינען מיר נאר אז איין יוד קאן דיינען להשי""ת נאר
					מתוך הרחבה גדולה. כן הי׳ אומר בעיר קאמיניץ בימי החול ובש״ק
					בעיר סאדיגערא הוסיף והביא המקרא לבן"	"רא לו יגר סהדותא לשון
					יגר בחינת יראה וצמצום אבל יעקב קרא לו גלעד הוא לשון גילה :
				
				Peulat-Hatzadikim_0041

					אמר פ״א בשושן פורים כשישב על הסעודה בזה״ל זיצען יודען אין
					מיינען זייא"	"הפסוק"
"reclassified"	"אפטא"	"PER"	"GPE"	"37098"	"37102"	"Peulat-Hatzadikim.xml"	"חיים והרשעים הם נקראים מתים וחסד
					הוא לשון חרפה כמו כי חסד הוא לנו וזה פירושו מכלכל חיים הצדיקים
					בחסד ובחרפה מחי' מתים הם הרשעים ברחמים רבים :
				
				Peulat-Hatzadikim_0043

					הה״ק מ"	"ז""ל עשה כבוד גדול להה״ק מריזין בעודנו צעיר לימים
					והי׳ לפלא בעיני כל הרואים ויאמר להם הה״ק מאפטא איתא
					במדרש לעתיד לבא עתידין לחיות תמהין מה הוא כך פלוני שישב ולא
					שנה מימיו ולא קרא והרי"	"מאפטא"
"removed"	"ק"	"PER"	""	"37125"	"37126"	"Peulat-Hatzadikim.xml"	"פ״א בשושן פורים כשישב על הסעודה בזה״ל זיצען יודען אין
					מיינען זייא זענין יודין אין דארפין תשובה טאהן נעביך איבער
					דעם השיב ימינו אחור כדי נפשות מישראל ואלין זיך געביך"	"ענען
					ארוים ראטיווען :
				
				Peulat-Hatzadikim_0042

					אמר בשם הבעש״ט פי׳ הפסוק מכלכל חיים כחסד מחי׳ מתים ברחמים
					רבים כי הצדיקים נקראים חיים והרשעים הם נקראים מתים וחסד
					הוא לשון"	"להה״ק"
