story_id	edition	claude_category	claude_collective	claude_confidence	claude_reasoning	gemini_category	gemini_collective	gemini_confidence	gemini_reasoning	agreement	human_category	human_collective	run_timestamp	criteria_hash
Shivhei-Habesht_0034	Shivhei-Habesht	no-women	False	high	The story focuses entirely on male figures — the Maggid, the Besht, R' Mendel, R' Yaakov, and others — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:20:08Z	b29ac49a
Shivhei-Habesht_0035	Shivhei-Habesht	mention-only	False	high	The rabbi's wife ('הרבנית') is referenced only as someone whose fate is inquired about and who is reportedly taken to Jerusalem — she does not speak, act, or appear in any depicted scene. No other women appear in the story.					partial	no-women	False	2026-05-07T13:20:11Z	b29ac49a
Shivhei-Habesht_0036	Shivhei-Habesht	minor-character	False	high	Two individual women appear as active characters in the depicted scene: the wife of the tax-collector (baal-taksha) who seizes the butcher's bedding as collateral and refuses the maggid's order to return it, and the butcher's wife who comes to R. Yitzhak weeping with a complaint — both act and speak within the plot. However, the story's main thrust concerns R. Yitzhak's authority, his curse, and the subsequent communal conflict, so neither woman is the central catalyst or driver.					partial	minor-character	False	2026-05-07T13:20:16Z	b29ac49a
Shivhei-Habesht_0037	Shivhei-Habesht	no-women	False	high	The story involves only male litigants and a male judge (R' Yitzchak); no women are mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:20:18Z	b29ac49a
Shivhei-Habesht_0038	Shivhei-Habesht	no-women	False	high	The text contains two stories involving only male characters (R' Yona, R' Barukh, R' Yosef, the Besht, a thief, and a gabbai) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:20:22Z	b29ac49a
Shivhei-Habesht_0039	Shivhei-Habesht	no-women	False	high	The story involves only male characters (a shoḥet, the rabbi, butchers) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:20:24Z	b29ac49a
Shivhei-Habesht_0040	Shivhei-Habesht	no-women	False	high	The story involves only male characters throughout — R' Avraham, R' Nachum, R' Yoel, the Maggid, R' Pilt, and a nagid — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:20:28Z	b29ac49a
Shivhei-Habesht_0041	Shivhei-Habesht	no-women	False	high	The story focuses entirely on Rabbi Avraham, Rabbi Nachum, and other male characters at a circumcision ceremony. No women are mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:20:30Z	b29ac49a
Shivhei-Habesht_0042	Shivhei-Habesht	no-women	False	high	The story concerns a circumcision ceremony involving only male figures (the mohel, the sandak, and implied religious awe) with no women appearing or referenced in any way.					partial	no-women	False	2026-05-07T13:20:33Z	b29ac49a
Shivhei-Habesht_0043	Shivhei-Habesht	major-character	True	high	The daughter-in-law/widow (כלת הרב המ״מ) is the central active figure throughout: she argues before the heavenly court to extend her husband's life, receives prophetic dreams that she acts upon (refusing to travel to Chwaststov against the wishes of the tzaddikim, correctly predicting her husband's death there), outsmarts her son to learn of her husband's death, and makes the final decision to remain a widow. Her decisions and speech visibly shape the plot at multiple key junctures, making her far more than a catalyst.					partial	major-character	False	2026-05-07T13:20:39Z	b29ac49a
Shivhei-Habesht_0044	Shivhei-Habesht	mention-only	True	medium	Women appear collectively as unnamed individuals implicated in sins of adultery who require divorce documents ('כמה וכמה אנשים ונשים'), but none acts, speaks, or appears individually in a depicted scene. The story's plot is driven entirely by the male rabbis (Dov of Mezeritch, Aaron of Karlin, Menachem Mendel) and their confrontation with the scribe and the local lord; the women function only as background context for why the mission is needed.					partial	no-women	False	2026-05-07T13:20:43Z	b29ac49a
Shivhei-Habesht_0045	Shivhei-Habesht	no-women	False	high	The story involves two male envoys, a Baal Shem Tov figure, an innkeeper, a gentile servant, and a duke — no women appear or are referenced anywhere in the narrative.					partial	no-women	False	2026-05-07T13:20:46Z	b29ac49a
Shivhei-Habesht_0047	Shivhei-Habesht	no-women	False	high	The story concerns two male rabbis (R. Shmelke and R. Pinchas) seeking rabbinical positions and consulting the Maggid of Mezeritch; no women appear or are referenced in any way.					partial	no-women	False	2026-05-07T13:20:49Z	b29ac49a
Shivhei-Habesht_0048	Shivhei-Habesht	no-women	False	high	The text contains no women characters, references, or mentions of any kind; all named and unnamed figures are male (rabbis, a servant, a traveler, a robber, the Baal Shem Tov).					partial	no-women	False	2026-05-07T13:20:52Z	b29ac49a
Shivhei-Habesht_0049	Shivhei-Habesht	mention-only	False	medium	"The phrase 'לכבוד ב""א ובית אמי' (for the honor of my father's house and my mother's house) references the Baal Shem Tov's mother only as a relational/honorific context, with no depicted action, speech, or scene involving any woman. She is not a character but a brief honorific mention."					partial	no-women	False	2026-05-07T13:20:55Z	b29ac49a
Shivhei-Habesht_0050A	Shivhei-Habesht	minor-character	True	medium	Women appear collectively as active participants — they are frightened by the demons and forced to abandon the women's synagogue, and later their lustful thoughts toward the cantor's singer are part of the causal chain that created the demons. They function as more than mere backdrop (their fear drives the rabbi's intervention) but the story's main thrust centers on the Baal Shem Tov's confrontation with and banishment of the demons.					partial	minor-character	False	2026-05-07T13:21:01Z	b29ac49a
Shivhei-Habesht_0050B	Shivhei-Habesht	catalyst-character	False	high	The Rabbanit's difficult labor (life-threatening childbirth) is the entire reason the mikveh ritual and miraculous intervention occur, but she is offstage and passive throughout the central action — the male protagonists (the Maggid, R' Yosef, R' Mikhl, R' Leib) are the active agents who pray, immerse, and effect the miracle. Without her predicament there is no story.					partial	minor-character	False	2026-05-07T13:21:04Z	b29ac49a
Shivhei-Habesht_0051	Shivhei-Habesht	no-women	False	high	The story involves only male characters (the Besht, R. Yosef the teacher, the town official) with no mention of any women whatsoever.					partial	no-women	False	2026-05-07T13:21:07Z	b29ac49a
Shivhei-Habesht_0052	Shivhei-Habesht	mention-only	False	high	Women appear only in a brief passing reference ('נשואי בניך' and implicitly the artisan's household arrangements), with no woman acting, speaking, or appearing as a character in any depicted scene. The story centers entirely on the Baal Shem Tov's encounter with the pious craftsman.					partial	no-women	False	2026-05-07T13:21:11Z	b29ac49a
Shivhei-Habesht_0053	Shivhei-Habesht	no-women	False	high	The story involves only male characters (the Besht, R' Tzvi the scribe, and the wealthy leaders of Brod) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:21:13Z	b29ac49a
Shivhei-Habesht_0054	Shivhei-Habesht	no-women	False	high	The story involves only male characters — the young man, two Hasidim, and the guardian at the gate of Gehenna — with no women referenced in any capacity.					partial	no-women	False	2026-05-07T13:21:16Z	b29ac49a
Shivhei-Habesht_0055	Shivhei-Habesht	no-women	False	medium	"[parse error] {""category"": ""mention-only"", ""collective_women"": false, ""confidence"": ""high"", ""reasoning"": ""Women appear only in the phrase 'ב""ב' (household/family members) who are imprisoned along with the tax-farme"					partial	no-women	False	2026-05-07T13:21:20Z	b29ac49a
Shivhei-Habesht_0056	Shivhei-Habesht	no-women	False	high	The story involves only male characters (the Besht, R' Leibush, R' Yitzhak, and the Angel of Death) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:21:22Z	b29ac49a
Shivhei-Habesht_0057	Shivhei-Habesht	no-women	False	high	The story involves only male characters — a man from Mezhirech, R' Yitzchak, the shamash, and the deceased man's soul — with no women referenced in any capacity.					partial	no-women	False	2026-05-07T13:21:25Z	b29ac49a
Shivhei-Habesht_0058	Shivhei-Habesht	no-women	False	high	The story involves only male characters — a rabbi, a judge (dayan), R' Yitzchak, and the Mokhiah — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:21:28Z	b29ac49a
Shivhei-Habesht_0059	Shivhei-Habesht	no-women	False	high	The story involves only male characters (R' Yitzchak, R' Birech, and unnamed men) and contains no reference to women whatsoever.					partial	no-women	False	2026-05-07T13:21:31Z	b29ac49a
Shivhei-Habesht_0060	Shivhei-Habesht	major-character	False	high	The Frume Rivele is the central figure of the entire story: she is identified by the Besht's vision, she actively negotiates with him for charity, she defends the sinful doctor and her advocacy is accepted on high, she prays at her husband's grave, and she strategically orchestrates her sons' departure to protect their spiritual welfare. Her decisions and speech visibly drive every episode of the narrative.					partial	major-character	False	2026-05-07T13:21:36Z	b29ac49a
